time;gFx;gFy;gFz;TgF
2,882382;-0,0056;0,2011;0,8834;0,906
2,887737;0,0112;0,2077;0,8844;0,909
2,892735;0,0252;0,2116;0,8724;0,898
2,897812;0,0425;0,2133;0,8497;0,877
2,904538;0,0525;0,2152;0,8289;0,858
2,907787;0,0601;0,2155;0,8104;0,841
2,912939;0,0608;0,2162;0,7962;0,827
2,917411;0,0625;0,2135;0,7815;0,813
2,922633;0,0645;0,2081;0,7764;0,806
2,928172;0,0696;0,2106;0,7757;0,807
2,933059;0,0767;0,2121;0,7749;0,807
2,945627;0,0909;0,2128;0,7754;0,809
2,946527;0,1031;0,2133;0,7835;0,819
2,947798;0,1041;0,2123;0,7955;0,830
2,963278;0,1041;0,2106;0,8123;0,846
2,964453;0,0982;0,2140;0,8275;0,860
2,965060;0,0923;0,2145;0,8333;0,865
2,968173;0,0855;0,2155;0,8284;0,860
2,972812;0,0792;0,2172;0,8157;0,848
2,977995;0,0728;0,2204;0,8023;0,835
2,983307;0,0652;0,2267;0,7867;0,821
2,988663;0,0559;0,2328;0,7757;0,812
2,993416;0,0491;0,2389;0,7620;0,800
2,999614;0,0440;0,2504;0,7473;0,789
3,004750;0,0384;0,2582;0,7297;0,775
3,009676;0,0352;0,2663;0,7112;0,760
3,013807;0,0325;0,2736;0,6902;0,743
3,020673;0,0288;0,2814;0,6748;0,732
3,023630;0,0247;0,2875;0,6701;0,730
3,028194;0,0213;0,2905;0,6758;0,736
3,034217;0,0169;0,2905;0,6987;0,757
3,038446;0,0103;0,2853;0,7236;0,778
3,043183;0,0093;0,2766;0,7522;0,802
3,048126;0,0061;0,2704;0,7901;0,835
3,059150;0,0112;0,2656;0,8216;0,864
3,060202;0,0188;0,2634;0,8436;0,884
3,063241;0,0259;0,2624;0,8614;0,901
3,068337;0,0357;0,2614;0,8751;0,914
3,073519;0,0440;0,2663;0,8866;0,927
3,078595;0,0525;0,2704;0,8976;0,939
3,083900;0,0584;0,2775;0,9088;0,952
3,088971;0,0616;0,2858;0,9125;0,958
3,094022;0,0621;0,2937;0,9118;0,960
3,098757;0,0623;0,2988;0,9015;0,952
3,103954;0,0562;0,3083;0,8956;0,949
3,109274;0,0484;0,3156;0,8881;0,944
3,114029;0,0486;0,3213;0,8783;0,936
3,122243;0,0530;0,3254;0,8673;0,928
3,123808;0,0542;0,3320;0,8556;0,919
3,129267;0,0574;0,3396;0,8526;0,920
3,134004;0,0599;0,3496;0,8604;0,931
3,145967;0,0689;0,3545;0,8817;0,953
3,146822;0,0823;0,3604;0,9074;0,980
3,149031;0,0963;0,3623;0,9384;1,010
3,159729;0,1021;0,3635;0,9721;1,043
3,160761;0,1041;0,3604;1,0119;1,079
3,164276;0,1082;0,3586;1,0512;1,116
3,169130;0,1185;0,3547;1,0925;1,155
3,174309;0,1258;0,3523;1,1372;1,197
3,179207;0,1322;0,3489;1,1900;1,247
3,184181;0,1280;0,3452;1,2399;1,293
3,189551;0,1222;0,3396;1,2858;1,335
3,194432;0,1129;0,3305;1,3239;1,369
3,199356;0,1053;0,3218;1,3559;1,398
3,204234;0,0955;0,3125;1,3808;1,419
3,209730;0,0880;0,3059;1,3906;1,427
3,214427;0,0862;0,3012;1,3933;1,428
3,220786;0,0897;0,3007;1,3991;1,434
3,224443;0,1004;0,3015;1,4021;1,438
3,229712;0,1104;0,3056;1,4016;1,439
3,234365;0,1239;0,3093;1,3950;1,434
3,239548;0,1380;0,3110;1,3828;1,424
3,244676;0,1488;0,3100;1,3637;1,406
3,249844;0,1673;0,3086;1,3324;1,378
3,261371;0,1888;0,3132;1,2880;1,339
3,262554;0,2016;0,3181;1,2455;1,301
3,264332;0,2101;0,3232;1,2022;1,263
3,276476;0,2121;0,3298;1,1563;1,221
3,277407;0,2128;0,3352;1,1052;1,174
3,279526;0,2160;0,3396;1,0478;1,122
3,284302;0,2187;0,3472;0,9929;1,074
3,289747;0,2201;0,3508;0,9508;1,037
3,294758;0,2165;0,3513;0,9201;1,008
3,299728;0,2123;0,3516;0,9047;0,994
3,304854;0,2086;0,3513;0,9017;0,990
3,310254;0,2040;0,3428;0,9088;0,992
3,314986;0,2020;0,3293;0,9335;1,010
3,321025;0,1994;0,3161;0,9704;1,040
3,325050;0,1937;0,2990;1,0073;1,068
3,330268;0,1884;0,2780;1,0390;1,092
3,335162;0,1805;0,2607;1,0674;1,113
3,340521;0,1710;0,2477;1,0964;1,137
3,344848;0,1600;0,2348;1,1233;1,159
3,350050;0,1480;0,2184;1,1468;1,177
3,360544;0,1427;0,2030;1,1668;1,193
3,361879;0,1314;0,1959;1,1785;1,202
3,365088;0,1204;0,1893;1,1834;1,205
3,374799;0,1033;0,1879;1,1707;1,190
3,375545;0,0872;0,1842;1,1480;1,166
3,379970;0,0748;0,1830;1,1157;1,133
3,385144;0,0611;0,1874;1,0720;1,090
3,390426;0,0525;0,1908;1,0163;1,035
3,395502;0,0518;0,2042;0,9540;0,977
3,400421;0,0533;0,2221;0,8988;0,927
3,405896;0,0564;0,2397;0,8316;0,867
3,410164;0,0650;0,2592;0,7798;0,824
3,415256;0,0772;0,2741;0,7239;0,778
3,420638;0,1002;0,2912;0,6716;0,739
3,425783;0,1212;0,3112;0,6298;0,713
3,430898;0,1395;0,3318;0,6125;0,710
3,435627;0,1527;0,3457;0,6176;0,724
3,440941;0,1617;0,3528;0,6457;0,753
3,445809;0,1544;0,3501;0,6855;0,785
3,450696;0,1349;0,3354;0,7295;0,814
3,463257;0,1129;0,3176;0,7710;0,841
3,464239;0,0821;0,2985;0,7896;0,848
3,465629;0,0640;0,2910;0,7977;0,851
3,475638;0,0511;0,2927;0,8006;0,854
3,476581;0,0432;0,2976;0,7967;0,852
3,480552;0,0396;0,3056;0,7857;0,844
3,487333;0,0403;0,3174;0,7752;0,839
3,490979;0,0420;0,3208;0,7642;0,830
3,495892;0,0464;0,3279;0,7483;0,818
3,500832;0,0454;0,3349;0,7312;0,806
3,506115;0,0418;0,3389;0,7043;0,783
3,510985;0,0410;0,3437;0,6889;0,771
3,515828;0,0371;0,3498;0,6831;0,768
3,521051;0,0325;0,3525;0,6784;0,765
3,526257;0,0222;0,3508;0,6740;0,760
3,531312;0,0164;0,3511;0,6677;0,755
3,545330;0,0086;0,3520;0,6628;0,751
3,546352;0,0029;0,3503;0,6550;0,743
3,546708;0,0002;0,3503;0,6501;0,738
3,551342;0,0032;0,3545;0,6523;0,742
3,565392;0,0156;0,3630;0,6511;0,746
3,566168;0,0315;0,3674;0,6521;0,749
3,566455;0,0313;0,3696;0,6885;0,782
3,575642;0,0237;0,3657;0,7715;0,854
3,576797;0,0093;0,3479;0,8802;0,947
3,581394;0,0007;0,3186;0,9709;1,022
3,586835;-0,0005;0,2856;1,0444;1,083
3,591455;0,0027;0,2612;1,1060;1,136
3,596134;0,0088;0,2467;1,1543;1,180
3,601197;0,0095;0,2421;1,1810;1,206
3,606786;0,0139;0,2467;1,1790;1,205
3,611730;0,0156;0,2609;1,1456;1,175
3,616605;0,0169;0,2712;1,1092;1,142
3,621889;0,0286;0,2871;1,0608;1,099
3,626793;0,0435;0,3007;1,0158;1,060
3,631733;0,0606;0,3142;0,9765;1,028
3,638016;0,0777;0,3310;0,9452;1,005
3,641946;0,0914;0,3450;0,9247;0,991
3,646878;0,1007;0,3518;0,9157;0,986
3,652076;0,1033;0,3533;0,9061;0,978
3,663692;0,1033;0,3518;0,8861;0,959
3,664545;0,1043;0,3508;0,8563;0,931
3,666800;0,1055;0,3601;0,8306;0,911
3,679338;0,1102;0,3689;0,8172;0,903
3,680362;0,1082;0,3767;0,8187;0,908
3,681718;0,1029;0,3804;0,8162;0,906
3,687069;0,0945;0,3836;0,8128;0,904
3,691817;0,0850;0,3840;0,8077;0,898
3,696907;0,0735;0,3862;0,8003;0,892
3,702244;0,0569;0,3872;0,8023;0,893
3,707783;0,0408;0,3880;0,8069;0,896
3,712228;0,0286;0,3882;0,8111;0,900
3,717176;0,0105;0,3872;0,8194;0,906
3,722710;-0,0002;0,3899;0,8326;0,919
3,727528;-0,0081;0,3958;0,8490;0,937
3,732319;-0,0156;0,3931;0,8560;0,942
3,745130;-0,0237;0,3965;0,8763;0,962
3,746338;-0,0281;0,4019;0,9118;0,997
3,746782;-0,0279;0,4031;0,9482;1,031
3,761584;-0,0210;0,4058;0,9855;1,066
3,762691;-0,0064;0,4068;1,0246;1,102
3,763230;0,0078;0,4139;1,0767;1,153
3,767556;0,0188;0,4202;1,1160;1,193
3,772207;0,0286;0,4217;1,1451;1,221
3,777507;0,0396;0,4246;1,1651;1,241
3,782705;0,0564;0,4253;1,1790;1,255
3,787913;0,0752;0,4295;1,1917;1,269
3,792787;0,0853;0,4344;1,2113;1,290
3,797752;0,0899;0,4356;1,2367;1,314
3,804685;0,0977;0,4383;1,2609;1,338
3,808176;0,1041;0,4395;1,2919;1,369
3,813625;0,1124;0,4373;1,3300;1,405
3,818067;0,1224;0,4319;1,3671;1,439
3,822917;0,1341;0,4246;1,3823;1,452
3,828058;0,1390;0,4200;1,3833;1,452
3,833228;0,1390;0,4212;1,3615;1,432
3,846790;0,1324;0,4244;1,3200;1,393
3,848039;0,1263;0,4327;1,2604;1,339
3,848508;0,1156;0,4400;1,1949;1,279
3,860603;0,1002;0,4461;1,1258;1,215
3,861565;0,0889;0,4481;1,0564;1,151
3,862585;0,0799;0,4412;0,9841;1,081
3,867659;0,0784;0,4324;0,8993;1,001
3,872659;0,0936;0,4273;0,8429;0,950
3,877967;0,1136;0,4248;0,7996;0,913
3,882751;0,1356;0,4244;0,7801;0,898
3,887851;0,1459;0,4129;0,7991;0,911
3,892944;0,1434;0,3880;0,8656;0,959
3,897758;0,1351;0,3442;0,9623;1,031
3,903923;0,1327;0,2946;1,0525;1,101
3,908086;0,1214;0,2509;1,1463;1,180
3,912873;0,0958;0,2096;1,2384;1,260
3,918020;0,0713;0,1727;1,3398;1,353
3,923253;0,0476;0,1373;1,4060;1,413
3,928374;0,0322;0,1160;1,4575;1,462
3,932997;0,0166;0,1002;1,4971;1,501
3,943095;-0,0012;0,0909;1,5145;1,517
3,944783;-0,0134;0,0858;1,5064;1,509
3,948287;-0,0137;0,0880;1,4671;1,470
3,956111;-0,0010;0,0992;1,3984;1,402
3,958057;0,0208;0,1224;1,3107;1,317
3,963194;0,0425;0,1549;1,2245;1,235
3,968571;0,0520;0,1827;1,1219;1,138
3,973602;0,0579;0,1994;1,0344;1,055
3,978634;0,0662;0,2096;0,9372;0,963
3,983366;0,0730;0,2196;0,8416;0,873
3,989921;0,0718;0,2309;0,7622;0,800
3,993611;0,0613;0,2433;0,7046;0,748
3,998503;0,0557;0,2560;0,6670;0,717
4,004077;0,0486;0,2599;0,6423;0,695
4,008796;0,0423;0,2592;0,6288;0,681
4,013646;0,0381;0,2568;0,6235;0,675
4,021229;0,0379;0,2529;0,6215;0,672
4,023928;0,0408;0,2431;0,6359;0,682
4,029162;0,0428;0,2350;0,6628;0,705
4,034087;0,0479;0,2250;0,6994;0,736
4,039006;0,0508;0,2162;0,7376;0,770
4,044153;0,0523;0,2094;0,7859;0,815
4,049103;0,0425;0,2006;0,8482;0,873
4,062839;0,0354;0,1864;0,9157;0,935
4,063835;0,0335;0,1669;0,9667;0,982
4,064239;0,0371;0,1510;0,9990;1,011
4,077672;0,0408;0,1405;1,0197;1,030
4,078690;0,0432;0,1407;1,0188;1,029
4,079162;0,0428;0,1454;1,0078;1,019
4,083801;0,0447;0,1549;0,9863;0,999
4,088854;0,0513;0,1683;0,9523;0,968
4,094146;0,0550;0,1830;0,9081;0,928
4,098890;0,0625;0,1989;0,8626;0,887
4,104563;0,0647;0,2157;0,8199;0,850
4,109175;0,0638;0,2304;0,7845;0,820
4,114176;0,0633;0,2426;0,7503;0,791
4,120449;0,0599;0,2507;0,7151;0,760
4,124327;0,0493;0,2602;0,6738;0,724
4,129415;0,0410;0,2653;0,6462;0,700
4,134192;0,0349;0,2704;0,6247;0,682
4,140090;0,0335;0,2753;0,6103;0,670
4,144169;0,0425;0,2807;0,6088;0,672
4,149262;0,0474;0,2851;0,6159;0,680
4,159357;0,0525;0,2863;0,6306;0,695
4,160510;0,0557;0,2853;0,6533;0,715
4,164855;0,0508;0,2839;0,6811;0,740
4,169748;0,0452;0,2748;0,7114;0,764
4,177237;0,0386;0,2634;0,7490;0,795
4,179338;0,0315;0,2590;0,7796;0,822
4,184291;0,0269;0,2536;0,8084;0,848
4,189276;0,0230;0,2531;0,8348;0,873
4,194698;0,0244;0,2558;0,8560;0,894
4,199318;0,0303;0,2580;0,8673;0,905
4,205275;0,0337;0,2612;0,8741;0,913
4,209716;0,0381;0,2668;0,8876;0,928
4,214639;0,0386;0,2709;0,9130;0,953
4,220369;0,0379;0,2719;0,9279;0,968
4,224799;0,0425;0,2719;0,9325;0,972
4,229675;0,0577;0,2736;0,9286;0,970
4,235041;0,0672;0,2807;0,9201;0,964
4,244828;0,0811;0,2922;0,9152;0,964
4,246105;0,0901;0,3010;0,9166;0,969
4,250313;0,0945;0,3081;0,9213;0,976
4,258912;0,0914;0,3125;0,9289;0,984
4,259968;0,0904;0,3183;0,9389;0,995
4,264646;0,0875;0,3213;0,9555;1,012
4,269839;0,0880;0,3222;0,9792;1,035
4,274946;0,0833;0,3210;1,0153;1,068
4,280023;0,0772;0,3215;1,0654;1,116
4,287324;0,0718;0,3181;1,1221;1,169
4,290290;0,0640;0,3086;1,1609;1,203
4,295394;0,0623;0,3017;1,1905;1,230
4,300334;0,0611;0,2993;1,2118;1,250
4,307733;0,0596;0,2993;1,2250;1,262
4,310076;0,0555;0,3042;1,2340;1,272
4,315559;0,0559;0,3103;1,2403;1,280
4,320374;0,0567;0,3156;1,2384;1,279
4,325644;0,0613;0,3188;1,2377;1,280
4,330610;0,0672;0,3232;1,2347;1,278
4,337308;0,0684;0,3271;1,2315;1,276
4,340442;0,0738;0,3298;1,2311;1,277
4,345207;0,0818;0,3313;1,2335;1,280
4,350359;0,0921;0,3349;1,2296;1,278
4,359892;0,1080;0,3393;1,2215;1,272
4,360919;0,1236;0,3462;1,2074;1,262
4,366088;0,1388;0,3560;1,1905;1,250
4,375182;0,1551;0,3618;1,1714;1,236
4,376103;0,1752;0,3652;1,1536;1,223
4,380552;0,1857;0,3679;1,1475;1,219
4,386979;0,1915;0,3711;1,1627;1,235
4,390609;0,1940;0,3706;1,1719;1,244
4,395800;0,1989;0,3638;1,1783;1,249
4,400435;0,2038;0,3528;1,1844;1,253
4,405651;0,2067;0,3413;1,1800;1,246
4,410621;0,2096;0,3352;1,1776;1,242
4,415603;0,2062;0,3325;1,1712;1,235
4,420808;0,2023;0,3301;1,1548;1,218
4,426290;0,2018;0,3240;1,1297;1,192
4,430845;0,2006;0,3152;1,0889;1,151
4,443255;0,1972;0,3130;1,0561;1,119
4,444565;0,1903;0,3112;1,0236;1,087
4,446068;0,1864;0,3083;0,9885;1,052
4,450975;0,1862;0,3068;0,9560;1,021
4,461110;0,1827;0,2995;0,9345;0,998
4,462223;0,1735;0,2951;0,9159;0,978
4,466132;0,1664;0,2893;0,9054;0,965
4,471542;0,1649;0,2802;0,8978;0,955
4,476132;0,1652;0,2707;0,9003;0,954
4,481152;0,1603;0,2587;0,9284;0,977
4,487945;0,1593;0,2453;0,9574;1,001
4,491028;0,1678;0,2321;0,9838;1,025
4,496416;0,1730;0,2179;1,0170;1,054
4,501837;0,1766;0,2147;1,0776;1,113
4,507057;0,1752;0,2113;1,1541;1,186
4,511378;0,1644;0,2011;1,2345;1,262
4,516383;0,1478;0,1876;1,2909;1,313
4,522389;0,1226;0,1710;1,3215;1,338
4,526598;0,0938;0,1571;1,3280;1,341
4,531668;0,0596;0,1490;1,2960;1,306
4,545528;0,0379;0,1544;1,2413;1,251
4,546608;0,0225;0,1649;1,1668;1,179
4,547133;0,0144;0,1796;1,0803;1,095
4,553503;0,0171;0,1981;0,9973;1,017
4,562873;0,0232;0,2125;0,9091;0,934
4,563958;0,0420;0,2260;0,8248;0,856
4,566615;0,0596;0,2409;0,7446;0,785
4,571435;0,0738;0,2526;0,6845;0,733
4,576794;0,0860;0,2670;0,6411;0,700
4,581806;0,0889;0,2763;0,6117;0,677
4,587211;0,0872;0,2822;0,6081;0,676
4,591966;0,0836;0,2829;0,6122;0,680
4,597106;0,0787;0,2819;0,6208;0,686
4,604024;0,0750;0,2780;0,6350;0,697
4,607540;0,0704;0,2763;0,6560;0,715
4,612260;0,0677;0,2753;0,6767;0,734
4,617263;0,0667;0,2748;0,6960;0,751
4,622599;0,0682;0,2736;0,7288;0,781
4,627296;0,0662;0,2744;0,7715;0,822
4,632602;0,0660;0,2712;0,8170;0,863
4,646263;0,0616;0,2553;0,8382;0,878
4,647209;0,0557;0,2463;0,8558;0,892
4,647597;0,0555;0,2475;0,8785;0,914
4,665349;0,0547;0,2516;0,8883;0,925
4,666427;0,0552;0,2533;0,8937;0,931
4,666927;0,0579;0,2555;0,8954;0,933
4,667331;0,0555;0,2595;0,8986;0,937
4,673820;0,0469;0,2660;0,9032;0,943
4,677907;0,0322;0,2678;0,9066;0,946
4,682871;0,0195;0,2697;0,9118;0,951
4,687939;0,0034;0,2702;0,9152;0,954
4,692616;-0,0083;0,2641;0,9103;0,948
4,697502;-0,0134;0,2573;0,9022;0,938
4,703278;-0,0144;0,2538;0,8871;0,923
4,707903;-0,0083;0,2546;0,8692;0,906
4,712668;0,0027;0,2580;0,8473;0,886
4,717970;0,0149;0,2619;0,8248;0,865
4,723253;0,0283;0,2695;0,7977;0,842
4,728047;0,0493;0,2761;0,7808;0,830
4,732996;0,0677;0,2832;0,7889;0,841
4,744139;0,0748;0,2810;0,8385;0,887
4,744991;0,0801;0,2761;0,8739;0,920
4,747568;0,0772;0,2746;0,9066;0,950
4,757834;0,0745;0,2704;0,9347;0,976
4,758719;0,0689;0,2692;0,9530;0,993
4,762658;0,0669;0,2678;0,9609;1,000
4,767691;0,0669;0,2692;0,9623;1,002
4,773144;0,0713;0,2709;0,9482;0,989
4,778098;0,0782;0,2790;0,9289;0,973
4,783037;0,0858;0,2880;0,8917;0,941
4,787983;0,0977;0,3054;0,8431;0,902
4,793558;0,1090;0,3164;0,8006;0,868
4,798352;0,1192;0,3261;0,7605;0,836
4,804841;0,1268;0,3342;0,7251;0,808
4,808039;0,1339;0,3425;0,6987;0,790
4,812913;0,1444;0,3489;0,6841;0,781
4,819683;0,1495;0,3572;0,6826;0,785
4,823806;0,1515;0,3601;0,6980;0,800
4,828360;0,1512;0,3599;0,7197;0,819
4,833379;0,1498;0,3545;0,7527;0,845
4,839059;0,1422;0,3462;0,8121;0,894
4,843440;0,1319;0,3320;0,8634;0,934
4,848086;0,1192;0,3232;0,9005;0,964
4,857707;0,1021;0,3156;0,9284;0,986
4,859266;0,0870;0,3071;0,9430;0,996
4,865866;0,0743;0,2995;0,9513;1,000
4,868655;0,0640;0,2978;0,9567;1,004
4,875315;0,0569;0,2981;0,9606;1,007
4,878363;0,0581;0,3005;0,9582;1,006
4,883010;0,0672;0,3088;0,9550;1,006
4,888177;0,0723;0,3161;0,9526;1,006
4,893238;0,0750;0,3244;0,9462;1,003
4,898442;0,0801;0,3310;0,9320;0,992
4,903470;0,0843;0,3364;0,9161;0,980
4,908309;0,0909;0,3450;0,9010;0,969
4,913348;0,0926;0,3516;0,8954;0,966
4,920155;0,0982;0,3606;0,9015;0,976
4,923457;0,0997;0,3652;0,9223;0,997
4,928493;0,0999;0,3699;0,9450;1,020
4,933783;0,1033;0,3731;0,9645;1,039
4,938884;0,1092;0,3770;0,9946;1,069
4,943619;0,1158;0,3845;1,0356;1,111
4,948704;0,1138;0,3880;1,0737;1,147
4,961262;0,1129;0,3919;1,1074;1,180
4,962448;0,1102;0,3921;1,1350;1,206
4,964400;0,1004;0,3897;1,1756;1,243
4,974880;0,0877;0,3848;1,2179;1,280
4,975663;0,0828;0,3757;1,2655;1,323
4,978826;0,0782;0,3657;1,3039;1,356
4,983673;0,0748;0,3552;1,3373;1,386
4,988784;0,0674;0,3523;1,3557;1,402
4,993813;0,0699;0,3506;1,3718;1,418
4,999163;0,0833;0,3560;1,3696;1,418
5,004317;0,1070;0,3618;1,3527;1,404
5,008896;0,1331;0,3679;1,3188;1,376
5,014076;0,1634;0,3787;1,2836;1,348
5,021812;0,1928;0,3892;1,2526;1,326
5,024445;0,2128;0,3926;1,2210;1,300
5,029199;0,2260;0,3909;1,1842;1,267
5,034461;0,2304;0,3801;1,1368;1,221
5,039519;0,2223;0,3721;1,0903;1,173
5,044426;0,1937;0,3608;1,0403;1,118
5,049411;0,1656;0,3472;1,0007;1,072
5,062206;0,1368;0,3332;0,9682;1,033
5,063428;0,1094;0,3176;0,9430;1,001
5,064480;0,0814;0,3017;0,9230;0,974
5,075063;0,0545;0,2844;0,9174;0,962
5,076046;0,0320;0,2643;0,9308;0,968
5,079345;0,0166;0,2460;0,9543;0,986
5,084250;0,0120;0,2270;0,9868;1,013
5,089595;0,0129;0,2165;1,0307;1,053
5,094608;0,0098;0,2062;1,1055;1,125
5,099213;-0,0027;0,1937;1,1661;1,182
5,104459;-0,0103;0,1796;1,2140;1,227
5,109249;-0,0037;0,1683;1,2423;1,254
5,114471;0,0078;0,1639;1,2592;1,270
5,121190;0,0208;0,1625;1,2692;1,280
5,124565;0,0313;0,1656;1,2706;1,282
5,130019;0,0437;0,1691;1,2589;1,271
5,135153;0,0552;0,1715;1,2467;1,260
5,145392;0,0682;0,1769;1,2423;1,257
5,146469;0,0801;0,1759;1,2486;1,264
5,149702;0,0887;0,1686;1,2562;1,271
5,157363;0,0948;0,1610;1,2589;1,273
5,159763;0,0970;0,1498;1,2599;1,272
5,165830;0,0997;0,1417;1,2521;1,264
5,170098;0,0992;0,1385;1,2345;1,246
5,174777;0,0960;0,1405;1,2108;1,223
5,179853;0,0892;0,1480;1,1824;1,195
5,186060;0,0870;0,1573;1,1502;1,164
5,190016;0,0877;0,1673;1,1214;1,137
5,194990;0,0941;0,1766;1,0891;1,107
5,199931;0,1038;0,1935;1,0564;1,079
5,205735;0,1121;0,2062;1,0205;1,047
5,210393;0,1175;0,2216;0,9811;1,013
5,215209;0,1217;0,2353;0,9362;0,973
5,220207;0,1226;0,2504;0,8883;0,931
5,225674;0,1234;0,2629;0,8419;0,891
5,230090;0,1241;0,2763;0,7974;0,853
5,237032;0,1300;0,2873;0,7571;0,820
5,247844;0,1363;0,2956;0,7256;0,795
5,249093;0,1439;0,3017;0,6933;0,770
5,250528;0,1534;0,3029;0,6760;0,756
5,267578;0,1566;0,3044;0,6657;0,749
5,269077;0,1529;0,2976;0,6660;0,745
5,269829;0,1424;0,2919;0,6648;0,740
5,270814;0,1341;0,2834;0,6652;0,735
5,275381;0,1217;0,2682;0,6701;0,732
5,280288;0,1102;0,2555;0,6855;0,740
5,286551;0,0921;0,2402;0,7124;0,757
5,290826;0,0728;0,2245;0,7500;0,786
5,295589;0,0537;0,2079;0,8001;0,828
5,300595;0,0283;0,1869;0,8353;0,856
5,306142;0,0110;0,1703;0,8651;0,882
5,310670;-0,0037;0,1590;0,8866;0,901
5,315508;-0,0154;0,1515;0,9008;0,914
5,321842;-0,0242;0,1466;0,9047;0,917
5,326120;-0,0296;0,1456;0,8986;0,911
5,330969;-0,0296;0,1456;0,8768;0,889
5,337692;-0,0247;0,1524;0,8482;0,862
5,347473;-0,0188;0,1590;0,8131;0,829
5,348473;-0,0117;0,1708;0,7657;0,785
5,351425;0,0029;0,1820;0,7312;0,754
5,359010;0,0161;0,1918;0,7004;0,726
5,360739;0,0271;0,2020;0,6748;0,705
5,365950;0,0352;0,2091;0,6594;0,693
5,370990;0,0379;0,2155;0,6496;0,685
5,376588;0,0327;0,2199;0,6455;0,683
5,381113;0,0237;0,2221;0,6562;0,693
5,386207;0,0125;0,2182;0,6853;0,719
5,391285;0,0022;0,2094;0,7290;0,758
5,396260;-0,0088;0,1976;0,7847;0,809
5,402799;-0,0127;0,1901;0,8492;0,870
5,406518;-0,0156;0,1830;0,8881;0,907
5,411440;-0,0142;0,1798;0,9069;0,925
5,416464;-0,0042;0,1825;0,9118;0,930
5,421795;0,0042;0,1903;0,9056;0,925
5,426641;0,0191;0,2042;0,8934;0,917
5,431369;0,0335;0,2187;0,8753;0,903
5,444993;0,0457;0,2362;0,8573;0,890
5,446401;0,0525;0,2531;0,8421;0,881
5,446978;0,0513;0,2668;0,8255;0,869
5,458825;0,0415;0,2726;0,7964;0,843
5,459905;0,0371;0,2729;0,7686;0,816
5,461639;0,0322;0,2770;0,7337;0,785
5,466321;0,0310;0,2841;0,7043;0,760
5,471491;0,0308;0,2934;0,6801;0,741
5,476572;0,0300;0,3071;0,6672;0,735
5,481631;0,0300;0,3156;0,6648;0,737
5,486810;0,0318;0,3210;0,6718;0,745
5,491690;0,0327;0,3237;0,6894;0,762
5,496516;0,0388;0,3244;0,7166;0,788
5,503801;0,0503;0,3218;0,7686;0,835
5,507232;0,0581;0,3213;0,8133;0,876
5,511662;0,0621;0,3220;0,8526;0,914
5,516912;0,0640;0,3230;0,8898;0,949
5,523557;0,0643;0,3266;0,9337;0,991
5,526917;0,0650;0,3240;0,9709;1,026
5,531725;0,0613;0,3161;0,9958;1,047
5,541982;0,0537;0,3134;1,0141;1,063
5,542726;0,0391;0,3112;1,0398;1,086
5,546757;0,0340;0,3049;1,0605;1,104
5,553042;0,0281;0,2966;1,0649;1,106
5,556825;0,0217;0,2929;1,0574;1,097
5,561988;0,0191;0,2995;1,0437;1,086
5,567144;0,0227;0,3086;1,0341;1,079
5,572055;0,0237;0,3203;1,0273;1,076
5,576974;0,0235;0,3276;1,0207;1,072
5,582271;0,0269;0,3323;1,0107;1,064
5,587500;0,0327;0,3354;1,0046;1,060
5,592318;0,0452;0,3371;1,0053;1,061
5,597056;0,0635;0,3415;1,0202;1,078
5,604056;0,0821;0,3494;1,0552;1,115
5,608212;0,0987;0,3547;1,0889;1,149
5,612374;0,1134;0,3555;1,1167;1,177
5,618029;0,1248;0,3562;1,1431;1,204
5,623864;0,1334;0,3525;1,1617;1,221
5,627489;0,1349;0,3501;1,1661;1,225
5,632434;0,1351;0,3474;1,1653;1,224
5,643663;0,1371;0,3516;1,1614;1,221
5,644692;0,1412;0,3589;1,1517;1,215
5,647717;0,1380;0,3626;1,1343;1,199
5,661390;0,1390;0,3691;1,1055;1,174
5,662453;0,1419;0,3767;1,0752;1,148
5,662930;0,1402;0,3840;1,0464;1,123
5,667808;0,1395;0,3897;1,0283;1,108
5,672787;0,1366;0,3914;1,0139;1,095
5,677943;0,1341;0,3926;1,0026;1,085
5,682920;0,1331;0,3909;0,9919;1,074
5,687996;0,1329;0,3872;0,9870;1,069
5,693092;0,1314;0,3787;0,9904;1,068
5,698631;0,1256;0,3657;1,0019;1,074
5,703068;0,1185;0,3486;1,0368;1,100
5,707815;0,1014;0,3283;1,0774;1,131
5,712880;0,0880;0,3122;1,1206;1,167
5,718286;0,0740;0,2981;1,1590;1,199
5,722819;0,0586;0,2829;1,1912;1,226
5,727828;0,0530;0,2700;1,2159;1,247
5,732888;0,0452;0,2577;1,2335;1,261
5,745544;0,0398;0,2516;1,2418;1,268
5,746739;0,0418;0,2499;1,2362;1,262
5,747835;0,0479;0,2563;1,2113;1,239
5,763686;0,0525;0,2656;1,1719;1,203
5,764885;0,0533;0,2792;1,1004;1,136
5,765678;0,0530;0,2902;1,0322;1,074
5,773306;0,0528;0,2932;0,9699;1,015
5,774449;0,0489;0,2959;0,9008;0,949
5,778196;0,0469;0,2954;0,8365;0,888
5,783548;0,0498;0,2978;0,7832;0,839
5,788600;0,0486;0,3020;0,7461;0,806
5,793600;0,0518;0,3066;0,7231;0,787
5,798630;0,0557;0,3044;0,7163;0,780
