time;gFx;gFy;gFz;TgF
6,228776;-0,0943;0,0366;1,2816;1,286
6,233603;-0,1163;0,0298;1,2144;1,220
6,243943;-0,1253;0,0359;1,1377;1,145
6,245281;-0,1190;0,0537;1,0613;1,069
6,250619;-0,1004;0,0796;1,0065;1,015
6,258231;-0,0730;0,1007;0,9438;0,952
6,259279;-0,0486;0,1234;0,8797;0,890
6,263396;-0,0237;0,1446;0,8199;0,833
6,268779;-0,0012;0,1647;0,7705;0,788
6,273986;0,0125;0,1898;0,7305;0,755
6,278517;0,0227;0,2050;0,6965;0,726
6,283582;0,0281;0,2206;0,6806;0,716
6,288958;0,0313;0,2260;0,6755;0,713
6,293973;0,0310;0,2289;0,6794;0,718
6,299219;0,0281;0,2238;0,6970;0,733
6,305933;0,0249;0,2140;0,7249;0,756
6,309056;0,0215;0,2013;0,7610;0,787
6,314150;0,0215;0,1918;0,8016;0,824
6,322280;0,0210;0,1820;0,8509;0,870
6,325239;0,0222;0,1695;0,9039;0,920
6,329168;0,0173;0,1561;0,9467;0,960
6,333977;0,0176;0,1461;0,9931;1,004
6,347019;0,0195;0,1297;1,0295;1,038
6,348839;0,0183;0,1178;1,0547;1,061
6,349496;0,0105;0,1163;1,0825;1,089
6,362313;0,0005;0,1158;1,1153;1,121
6,363227;-0,0098;0,1163;1,1370;1,143
6,364141;-0,0203;0,1090;1,1512;1,156
6,369659;-0,0371;0,1002;1,1541;1,159
6,374296;-0,0603;0,0850;1,1492;1,154
6,379504;-0,0735;0,0804;1,1346;1,140
6,384442;-0,0809;0,0828;1,1106;1,117
6,389630;-0,0867;0,0884;1,0771;1,084
6,394541;-0,0814;0,0999;1,0381;1,046
6,399659;-0,0699;0,1146;0,9931;1,002
6,404680;-0,0518;0,1327;0,9442;0,955
6,409991;-0,0349;0,1493;0,8988;0,912
6,414723;-0,0203;0,1656;0,8548;0,871
6,419822;-0,0100;0,1774;0,8172;0,836
6,430727;0,0017;0,1925;0,7730;0,797
6,431607;0,0064;0,2033;0,7412;0,769
6,435067;0,0137;0,2155;0,7117;0,744
6,452760;0,0222;0,2223;0,6819;0,718
6,454152;0,0239;0,2321;0,6648;0,705
6,454937;0,0264;0,2411;0,6591;0,702
6,455585;0,0315;0,2436;0,6565;0,701
6,459964;0,0320;0,2460;0,6586;0,704
6,464931;0,0320;0,2487;0,6611;0,707
6,471572;0,0291;0,2533;0,6565;0,704
6,475384;0,0242;0,2573;0,6511;0,700
6,480294;0,0178;0,2612;0,6472;0,698
6,485005;0,0073;0,2641;0,6403;0,693
6,490299;0,0002;0,2675;0,6376;0,691
6,494838;-0,0071;0,2687;0,6381;0,692
6,499693;-0,0151;0,2685;0,6445;0,698
6,505595;-0,0235;0,2692;0,6543;0,708
6,510385;-0,0279;0,2680;0,6677;0,720
6,515211;-0,0298;0,2675;0,6850;0,736
6,530224;-0,0344;0,2700;0,7114;0,762
6,531509;-0,0376;0,2707;0,7600;0,808
6,532468;-0,0413;0,2692;0,8069;0,852
6,535621;-0,0437;0,2668;0,8580;0,900
6,543851;-0,0447;0,2604;0,8988;0,937
6,545164;-0,0484;0,2590;0,9352;0,972
6,550265;-0,0508;0,2519;0,9765;1,010
6,555473;-0,0476;0,2472;1,0146;1,045
6,560887;-0,0398;0,2460;1,0508;1,080
6,565221;-0,0342;0,2463;1,0837;1,112
6,571503;-0,0300;0,2489;1,1109;1,139
6,575400;-0,0261;0,2516;1,1365;1,164
6,580302;-0,0313;0,2531;1,1600;1,188
6,586168;-0,0354;0,2507;1,1776;1,204
6,590558;-0,0352;0,2477;1,1864;1,212
6,595431;-0,0364;0,2431;1,1827;1,208
6,600662;-0,0423;0,2399;1,1688;1,194
6,607072;-0,0428;0,2436;1,1429;1,169
6,610892;-0,0374;0,2548;1,1089;1,138
6,615690;-0,0283;0,2668;1,0749;1,108
6,625467;-0,0178;0,2797;1,0495;1,086
6,626751;-0,0042;0,2890;1,0351;1,075
6,630818;0,0159;0,2915;1,0283;1,069
6,636381;0,0344;0,2932;1,0188;1,061
6,641075;0,0506;0,2959;1,0153;1,059
6,645704;0,0635;0,3010;1,0163;1,062
6,650628;0,0687;0,3046;1,0249;1,071
6,655953;0,0738;0,3088;1,0451;1,092
6,660730;0,0789;0,3090;1,0764;1,123
6,665843;0,0860;0,3081;1,1160;1,161
6,671296;0,0889;0,3032;1,1583;1,201
6,675816;0,0887;0,2959;1,1944;1,234
6,680938;0,0833;0,2932;1,2337;1,271
6,687341;0,0765;0,2907;1,2533;1,289
6,691184;0,0743;0,2866;1,2584;1,293
6,696488;0,0733;0,2829;1,2538;1,287
6,701975;0,0784;0,2834;1,2433;1,278
6,706725;0,0821;0,2912;1,2389;1,275
6,711483;0,0933;0,2993;1,2396;1,279
6,716607;0,1175;0,3042;1,2394;1,282
6,721419;0,1371;0,3046;1,2306;1,275
6,726478;0,1478;0,3000;1,2164;1,262
6,731348;0,1517;0,2985;1,1932;1,239
6,745137;0,1527;0,2941;1,1783;1,224
6,746422;0,1456;0,2917;1,1702;1,215
6,746956;0,1358;0,2863;1,1651;1,207
6,751465;0,1231;0,2790;1,1612;1,201
6,756554;0,1138;0,2726;1,1605;1,197
6,761577;0,1048;0,2665;1,1578;1,193
6,766250;0,1031;0,2617;1,1587;1,192
6,771370;0,1002;0,2607;1,1590;1,192
6,776493;0,1007;0,2624;1,1587;1,192
6,781344;0,0999;0,2651;1,1478;1,182
6,786928;0,0941;0,2656;1,1292;1,164
6,791845;0,0894;0,2619;1,0977;1,132
6,796709;0,0821;0,2558;1,0718;1,105
6,802085;0,0762;0,2424;1,0486;1,079
6,806842;0,0733;0,2267;1,0339;1,061
6,811722;0,0704;0,2108;1,0224;1,046
6,816724;0,0713;0,1969;1,0097;1,031
6,825425;0,0745;0,1867;0,9885;1,009
6,826872;0,0845;0,1849;0,9670;0,988
6,832592;0,0975;0,1871;0,9345;0,958
6,842067;0,1222;0,1994;0,9110;0,941
6,842919;0,1424;0,2096;0,8900;0,925
6,846803;0,1590;0,2206;0,8722;0,914
6,852363;0,1673;0,2289;0,8592;0,905
6,856797;0,1671;0,2294;0,8509;0,897
6,861724;0,1542;0,2299;0,8468;0,891
6,866892;0,1371;0,2262;0,8458;0,886
6,872800;0,1148;0,2194;0,8451;0,881
6,876989;0,0919;0,2116;0,8499;0,881
6,882058;0,0674;0,2013;0,8534;0,879
6,887389;0,0349;0,1952;0,8683;0,891
6,892767;0,0176;0,1945;0,8854;0,907
6,897305;-0,0012;0,1910;0,9054;0,925
6,903869;-0,0127;0,1920;0,9257;0,945
6,908211;-0,0203;0,1925;0,9442;0,964
6,912299;-0,0247;0,1947;0,9543;0,974
6,917388;-0,0279;0,1962;0,9609;0,981
6,922715;-0,0344;0,2008;0,9613;0,983
6,927832;-0,0401;0,2050;0,9557;0,978
6,932838;-0,0481;0,2138;0,9535;0,978
6,945911;-0,0567;0,2191;0,9494;0,976
6,946896;-0,0584;0,2211;0,9472;0,974
6,947529;-0,0599;0,2223;0,9435;0,971
6,960400;-0,0625;0,2250;0,9345;0,963
6,961375;-0,0623;0,2248;0,9203;0,949
6,963997;-0,0611;0,2299;0,9083;0,939
6,967462;-0,0555;0,2375;0,8937;0,926
6,972917;-0,0440;0,2458;0,8768;0,912
6,977565;-0,0362;0,2548;0,8570;0,895
6,982287;-0,0296;0,2612;0,8416;0,882
6,988019;-0,0247;0,2680;0,8324;0,875
6,993028;-0,0210;0,2724;0,8280;0,872
6,997625;-0,0205;0,2724;0,8275;0,871
7,004001;-0,0213;0,2712;0,8287;0,872
7,007976;-0,0181;0,2712;0,8316;0,875
7,012808;-0,0117;0,2714;0,8346;0,878
7,017758;-0,0095;0,2714;0,8470;0,889
7,022689;-0,0090;0,2722;0,8622;0,904
7,027737;-0,0037;0,2685;0,8832;0,923
7,032976;-0,0012;0,2636;0,8976;0,935
7,043312;0,0046;0,2563;0,9069;0,942
7,044444;0,0093;0,2494;0,9061;0,940
7,047889;0,0117;0,2477;0,9015;0,935
7,055960;0,0159;0,2494;0,8929;0,927
7,058125;0,0203;0,2507;0,8812;0,916
7,063077;0,0274;0,2521;0,8761;0,912
7,068336;0,0342;0,2546;0,8751;0,912
7,073761;0,0408;0,2551;0,8753;0,913
7,078541;0,0503;0,2580;0,8807;0,919
7,083591;0,0586;0,2629;0,8810;0,921
7,088667;0,0601;0,2685;0,8780;0,920
7,093625;0,0591;0,2722;0,8749;0,918
7,098606;0,0503;0,2731;0,8751;0,918
7,105235;0,0347;0,2712;0,8780;0,920
7,109046;0,0186;0,2712;0,8920;0,932
7,113903;0,0012;0,2724;0,9042;0,944
7,118671;-0,0037;0,2751;0,9113;0,952
7,123854;-0,0076;0,2770;0,9137;0,955
7,129009;-0,0068;0,2810;0,9069;0,949
7,133948;-0,0107;0,2866;0,9069;0,951
7,145404;-0,0090;0,2981;0,9164;0,964
7,146493;-0,0049;0,3117;0,9403;0,991
7,148682;0,0027;0,3174;0,9543;1,006
7,153967;0,0039;0,3205;0,9640;1,016
7,159838;0,0032;0,3252;0,9721;1,025
7,163632;0,0000;0,3325;0,9755;1,031
7,169259;-0,0015;0,3384;0,9811;1,038
7,173441;0,0015;0,3420;0,9914;1,049
7,178465;0,0061;0,3472;1,0090;1,067
7,183497;0,0129;0,3530;1,0351;1,094
7,189789;0,0193;0,3562;1,0644;1,123
7,193966;0,0298;0,3599;1,1113;1,169
7,199187;0,0349;0,3589;1,1585;1,213
7,204375;0,0384;0,3577;1,1991;1,252
7,208892;0,0386;0,3567;1,2281;1,279
7,214199;0,0391;0,3523;1,2934;1,341
7,222557;0,0447;0,3445;1,3302;1,375
7,225954;0,0447;0,3391;1,3491;1,392
7,229409;0,0489;0,3433;1,3483;1,392
7,234300;0,0481;0,3474;1,3315;1,377
7,245439;0,0447;0,3564;1,3024;1,351
7,247066;0,0398;0,3650;1,2565;1,309
7,248906;0,0335;0,3718;1,2105;1,267
7,264539;0,0269;0,3594;1,1419;1,197
7,265789;0,0061;0,3411;1,0618;1,115
7,266614;-0,0042;0,3269;1,0007;1,053
7,273223;-0,0066;0,3198;0,9391;0,992
7,274757;0,0029;0,3210;0,9003;0,956
7,279249;0,0220;0,3286;0,8854;0,945
7,284460;0,0376;0,3276;0,8912;0,950
7,289833;0,0493;0,3142;0,9137;0,967
7,294587;0,0559;0,2932;0,9733;1,018
7,299738;0,0770;0,2651;1,0491;1,085
7,304993;0,0977;0,2443;1,1324;1,163
7,309399;0,1116;0,2257;1,1998;1,226
7,314637;0,1151;0,2167;1,2760;1,299
7,327413;0,1217;0,2128;1,3601;1,382
7,328505;0,1195;0,2013;1,4255;1,445
7,329319;0,1075;0,1845;1,4597;1,475
7,334582;0,0872;0,1683;1,4800;1,492
7,344346;0,0320;0,1456;1,4710;1,479
7,345368;-0,0237;0,1241;1,4096;1,415
7,349318;-0,0821;0,1200;1,3290;1,337
7,356212;-0,1099;0,1380;1,2462;1,259
7,359704;-0,1048;0,1603;1,1578;1,173
7,364689;-0,0836;0,1827;1,0486;1,068
7,369719;-0,0545;0,2130;0,9594;0,984
7,374600;-0,0276;0,2443;0,8563;0,891
7,379612;-0,0164;0,2753;0,7659;0,814
7,384755;-0,0064;0,3029;0,6943;0,758
7,389859;0,0056;0,3222;0,6389;0,716
7,394840;0,0122;0,3310;0,5998;0,685
7,399848;0,0215;0,3345;0,5744;0,665
7,404981;0,0269;0,3293;0,5719;0,661
7,410049;0,0264;0,3266;0,6007;0,684
7,415234;0,0310;0,3183;0,6521;0,726
7,424992;0,0371;0,3037;0,7136;0,776
7,426103;0,0437;0,2851;0,7823;0,834
7,429986;0,0479;0,2707;0,8468;0,890
7,442217;0,0515;0,2553;0,8968;0,934
7,443148;0,0518;0,2436;0,9396;0,972
7,445224;0,0535;0,2326;0,9797;1,008
7,449977;0,0491;0,2157;1,0112;1,035
7,455045;0,0474;0,2038;1,0322;1,053
7,460130;0,0472;0,1923;1,0517;1,070
7,465078;0,0406;0,1825;1,0613;1,078
7,470138;0,0266;0,1708;1,0578;1,072
7,475075;0,0120;0,1625;1,0542;1,067
7,480144;0,0027;0,1539;1,0483;1,060
7,486150;-0,0088;0,1441;1,0434;1,053
7,490493;-0,0173;0,1437;1,0422;1,052
7,495297;-0,0257;0,1446;1,0449;1,055
7,500284;-0,0274;0,1454;1,0410;1,051
7,505601;-0,0227;0,1480;1,0180;1,029
7,510819;-0,0205;0,1537;0,9824;0,995
7,516241;-0,0164;0,1647;0,9420;0,956
7,527348;-0,0076;0,1708;0,8968;0,913
7,528425;-0,0042;0,1759;0,8473;0,865
7,532953;-0,0049;0,1862;0,8013;0,823
7,545104;-0,0010;0,1952;0,7688;0,793
7,546335;0,0081;0,2072;0,7481;0,776
7,547230;0,0193;0,2157;0,7373;0,768
7,551014;0,0247;0,2209;0,7312;0,764
7,555765;0,0232;0,2289;0,7371;0,772
7,560916;0,0235;0,2316;0,7549;0,790
7,566131;0,0220;0,2294;0,7727;0,806
7,571074;0,0210;0,2282;0,7793;0,812
7,576276;0,0259;0,2333;0,7742;0,809
7,581280;0,0244;0,2421;0,7591;0,797
7,588247;0,0257;0,2570;0,7429;0,787
7,591626;0,0327;0,2709;0,7241;0,774
7,596884;0,0425;0,2800;0,7104;0,765
7,601611;0,0491;0,2917;0,6889;0,750
7,607077;0,0498;0,3066;0,6765;0,744
7,611688;0,0491;0,3166;0,6679;0,741
7,616882;0,0489;0,3269;0,6782;0,754
7,628334;0,0484;0,3318;0,6870;0,764
7,629458;0,0464;0,3340;0,6848;0,763
7,631488;0,0335;0,3396;0,6740;0,755
7,647175;0,0191;0,3472;0,6701;0,755
7,648790;0,0159;0,3538;0,6721;0,760
7,649758;0,0164;0,3594;0,6809;0,770
7,651258;0,0169;0,3613;0,6999;0,788
7,656511;0,0215;0,3677;0,7361;0,823
7,661745;0,0249;0,3733;0,7666;0,853
7,666423;0,0276;0,3811;0,7901;0,878
7,671409;0,0257;0,3840;0,8091;0,896
7,676683;0,0235;0,3904;0,8282;0,916
7,681750;0,0178;0,3968;0,8370;0,926
7,687756;0,0078;0,4009;0,8573;0,946
7,691743;0,0012;0,4036;0,8775;0,966
7,696945;-0,0027;0,4063;0,8920;0,980
7,701758;-0,0010;0,4102;0,9034;0,992
7,706523;0,0044;0,4165;0,9137;1,004
7,711763;0,0088;0,4261;0,9227;1,016
7,716626;0,0134;0,4314;0,9308;1,026
7,724555;0,0169;0,4368;0,9352;1,032
7,728401;0,0279;0,4349;0,9372;1,034
7,731574;0,0491;0,4344;0,9372;1,034
7,737461;0,0743;0,4378;0,9406;1,040
7,741733;0,0975;0,4449;0,9508;1,054
7,746747;0,1151;0,4488;0,9726;1,077
7,753397;0,1341;0,4517;0,9990;1,105
7,757010;0,1559;0,4461;1,0205;1,125
7,762161;0,1708;0,4432;1,0510;1,153
7,767233;0,1862;0,4371;1,0994;1,198
7,772534;0,1986;0,4329;1,1441;1,239
7,777852;0,2096;0,4288;1,1871;1,279
7,781891;0,2177;0,4278;1,2274;1,318
7,788342;0,2262;0,4256;1,2604;1,349
7,791912;0,2358;0,4248;1,2824;1,371
7,796967;0,2411;0,4278;1,2931;1,383
7,804539;0,2409;0,4307;1,2978;1,388
7,807284;0,2304;0,4307;1,2760;1,366
7,812560;0,2221;0,4339;1,2443;1,336
7,817912;0,2121;0,4422;1,2049;1,301
7,822447;0,1913;0,4451;1,1724;1,269
7,827108;0,1793;0,4444;1,1514;1,247
7,832311;0,1708;0,4371;1,1214;1,216
7,844959;0,1708;0,4334;1,0884;1,184
7,846515;0,1761;0,4322;1,0591;1,157
7,847688;0,1925;0,4307;1,0434;1,145
7,853662;0,1952;0,4275;1,0300;1,132
7,860077;0,1918;0,4190;1,0298;1,128
7,862479;0,1857;0,4031;1,0466;1,137
7,867566;0,1835;0,3816;1,0652;1,146
7,872537;0,1715;0,3638;1,0747;1,147
7,877502;0,1593;0,3447;1,1004;1,164
7,882563;0,1520;0,3342;1,1324;1,190
7,887715;0,1476;0,3183;1,1656;1,217
7,892503;0,1319;0,3042;1,1834;1,229
7,897560;0,1116;0,2924;1,1915;1,232
7,903213;0,0972;0,2871;1,1837;1,222
7,907831;0,0889;0,2875;1,1773;1,215
7,912754;0,0967;0,2883;1,1824;1,221
7,917842;0,1094;0,2814;1,1851;1,223
7,928798;0,1173;0,2678;1,1812;1,217
7,929723;0,1336;0,2595;1,1795;1,215
7,932953;0,1544;0,2416;1,1548;1,190
7,947491;0,1779;0,2233;1,1314;1,167
7,948685;0,2497;0,1747;1,0940;1,136
7,949371;0,2331;0,1854;1,0534;1,095
7,953367;0,1761;0,2284;1,0398;1,079
7,958072;0,1334;0,2736;1,0192;1,064
7,963181;0,1207;0,3117;0,9997;1,054
7,968386;0,1412;0,3191;0,9704;1,031
7,973354;0,1783;0,3142;0,9394;1,006
7,978389;0,2118;0,3025;0,9086;0,981
7,983871;0,2343;0,2961;0,8876;0,965
7,988451;0,2384;0,2998;0,8768;0,957
7,993427;0,2267;0,3032;0,8761;0,954
7,998625;0,2050;0,3083;0,8876;0,962
8,005779;0,1818;0,3037;0,8966;0,964
8,008864;0,1608;0,3003;0,9022;0,964
8,013726;0,1405;0,2910;0,9179;0,973
8,019009;0,1339;0,2839;0,9357;0,987
8,030479;0,1263;0,2739;0,9511;0,998
8,031248;0,1070;0,2634;0,9552;0,997
8,033753;0,0779;0,2494;0,9450;0,980
8,050178;0,0384;0,2406;0,9218;0,953
8,051253;0,0027;0,2377;0,8978;0,929
8,051758;-0,0254;0,2402;0,8695;0,902
8,056979;-0,0481;0,2419;0,8426;0,878
8,058945;-0,0589;0,2436;0,8145;0,852
8,063768;-0,0557;0,2428;0,7828;0,821
8,070673;-0,0447;0,2438;0,7613;0,801
8,074215;-0,0362;0,2521;0,7407;0,783
8,079112;-0,0291;0,2626;0,7271;0,774
8,083915;-0,0105;0,2722;0,7224;0,772
8,089621;0,1121;0,2653;0,6982;0,755
8,094073;0,1612;0,3000;0,6951;0,774
8,099432;0,0963;0,3491;0,7141;0,801
8,104633;0,0498;0,3667;0,7253;0,814
8,109335;0,0689;0,3606;0,7517;0,837
8,114288;0,1334;0,3525;0,7510;0,840
8,121256;0,1551;0,3379;0,7424;0,830
8,124811;0,1495;0,3315;0,7630;0,845
8,129476;0,1231;0,3225;0,8021;0,873
8,134758;0,0845;0,3061;0,8375;0,896
8,146442;0,0520;0,2902;0,8575;0,907
8,147273;0,0239;0,2756;0,8519;0,896
8,149703;-0,0027;0,2656;0,8358;0,877
8,162617;-0,0239;0,2621;0,8177;0,859
8,163759;-0,0603;0,2502;0,8087;0,849
8,164723;-0,0860;0,2448;0,7898;0,831
8,170434;-0,0862;0,2426;0,7571;0,800
8,174449;-0,0672;0,2467;0,7151;0,759
8,179570;-0,0445;0,2592;0,6894;0,738
8,184463;-0,0337;0,2785;0,6885;0,743
8,189466;-0,0215;0,3017;0,7295;0,790
8,194839;-0,0024;0,3247;0,7959;0,860
8,199714;0,0242;0,3371;0,8465;0,912
8,204871;0,0557;0,3442;0,8763;0,943
8,209912;0,0838;0,3484;0,9005;0,969
8,214946;0,1016;0,3545;0,9460;1,015
8,230241;0,0972;0,3606;0,9938;1,062
8,231902;0,0796;0,3665;1,0429;1,108
8,232814;0,0660;0,3755;1,0820;1,147
8,235380;0,0562;0,3843;1,1065;1,173
8,247642;0,0454;0,3936;1,1070;1,176
8,248941;0,0354;0,4021;1,0869;1,159
8,249612;0,0215;0,4112;1,0581;1,135
8,255112;0,0061;0,4202;1,0315;1,114
8,260498;-0,0100;0,4283;1,0073;1,095
8,265299;-0,0181;0,4354;0,9828;1,075
8,270792;-0,0127;0,4471;0,9699;1,068
8,275169;-0,0022;0,4547;0,9689;1,070
8,280337;0,0418;0,4718;0,9794;1,088
8,285741;0,0662;0,4810;1,0319;1,140
8,290475;0,0708;0,4784;1,0859;1,189
8,295668;0,0687;0,4591;1,1187;1,211
8,300696;0,0735;0,4407;1,1485;1,232
8,305691;0,0989;0,4446;1,1822;1,267
8,310340;0,1258;0,4578;1,2262;1,315
8,315443;0,1485;0,4686;1,2882;1,379
8,329474;0,1656;0,4810;1,3574;1,450
8,330950;0,1737;0,4849;1,3857;1,478
8,331848;0,1818;0,4857;1,3886;1,482
8,346657;0,1884;0,4901;1,3850;1,481
8,348375;0,1896;0,4955;1,3615;1,461
8,349450;0,1874;0,4999;1,3312;1,434
8,350321;0,1793;0,5040;1,2899;1,396
8,355285;0,1647;0,5052;1,2328;1,342
8,360410;0,1488;0,5023;1,1683;1,280
8,365308;0,1336;0,4986;1,1028;1,218
8,370729;0,1182;0,4955;1,0381;1,156
8,375643;0,1121;0,4898;0,9953;1,115
8,380686;0,1036;0,4801;0,9606;1,079
8,387083;0,0999;0,4666;0,9367;1,051
8,391825;0,0965;0,4493;0,9242;1,032
8,395851;0,0938;0,4273;0,9337;1,031
8,400908;0,0970;0,4007;0,9662;1,050
8,405855;0,1051;0,3733;1,0188;1,090
8,411038;0,1124;0,3457;1,0825;1,142
8,416276;0,1268;0,3117;1,1478;1,196
8,429818;0,1395;0,2790;1,2237;1,263
8,430789;0,1309;0,2546;1,2890;1,320
8,431117;0,1180;0,2289;1,3378;1,362
8,450699;0,1099;0,2055;1,3794;1,399
8,452561;0,0953;0,1852;1,4016;1,417
8,453619;0,0721;0,1710;1,3955;1,408
8,454454;0,0493;0,1615;1,3542;1,365
8,456534;0,0203;0,1598;1,2826;1,293
8,460974;0,0005;0,1671;1,1859;1,198
8,465856;-0,0149;0,1810;1,0735;1,089
8,471174;-0,0208;0,1979;0,9389;0,960
8,476461;-0,0225;0,2228;0,8468;0,876
8,481128;-0,0225;0,2414;0,7642;0,802
8,487556;-0,0171;0,2560;0,6999;0,745
8,491341;-0,0115;0,2736;0,6450;0,701
8,495992;-0,0073;0,2878;0,6044;0,669
8,501490;-0,0024;0,3000;0,5858;0,658
8,506440;0,0005;0,3027;0,5817;0,656
8,511108;-0,0002;0,3000;0,5878;0,660
8,516341;0,0010;0,2895;0,5973;0,664
8,528184;-0,0017;0,2792;0,6220;0,682
8,529557;-0,0056;0,2685;0,6479;0,701
8,531251;-0,0120;0,2575;0,6853;0,732
8,540838;-0,0191;0,2458;0,7234;0,764
8,541977;-0,0205;0,2338;0,7661;0,801
8,546406;-0,0222;0,2204;0,8123;0,842
8,551633;-0,0232;0,2074;0,8609;0,886
8,556309;-0,0217;0,1979;0,9091;0,931
8,561409;-0,0166;0,1901;0,9442;0,963
8,567784;-0,0122;0,1862;0,9848;1,002
8,571658;-0,0103;0,1842;1,0407;1,057
8,576605;-0,0105;0,1710;1,0686;1,082
8,581673;-0,0183;0,1600;1,1048;1,116
8,587958;-0,0242;0,1473;1,1272;1,137
8,591590;-0,0325;0,1405;1,1409;1,150
8,596528;-0,0403;0,1336;1,1456;1,154
8,603547;-0,0484;0,1295;1,1497;1,158
8,606904;-0,0459;0,1297;1,1487;1,157
8,611705;-0,0413;0,1356;1,1443;1,153
8,616898;-0,0340;0,1439;1,1321;1,142
8,622318;-0,0261;0,1520;1,0994;1,110
8,627226;-0,0161;0,1642;1,0630;1,076
8,632008;-0,0061;0,1761;1,0207;1,036
8,646749;0,0066;0,1888;0,9794;0,997
8,647657;0,0274;0,2057;0,9411;0,964
8,648152;0,0406;0,2228;0,9154;0,943
8,667668;0,0430;0,2338;0,8976;0,929
8,669069;0,0462;0,2438;0,8612;0,896
8,669581;0,0476;0,2595;0,8365;0,877
8,669897;0,0552;0,2736;0,8153;0,862
8,672475;0,0589;0,2817;0,7994;0,850
8,677018;0,0613;0,2919;0,7840;0,839
8,682377;0,0579;0,2978;0,7696;0,827
8,687574;0,0496;0,2981;0,7576;0,816
8,692666;0,0384;0,3027;0,7456;0,806
8,697370;0,0264;0,3051;0,7332;0,795
8,703070;0,0210;0,3076;0,7112;0,775
8,707449;0,0213;0,3122;0,6941;0,761
8,712198;0,0200;0,3127;0,6811;0,750
8,717319;0,0195;0,3152;0,6672;0,738
8,722650;0,0195;0,3186;0,6437;0,719
8,727224;0,0261;0,3362;0,5993;0,688
8,732575;0,0293;0,3469;0,5621;0,661
8,743108;0,0313;0,3577;0,5314;0,641
8,744699;0,0300;0,3677;0,5104;0,630
8,748172;0,0269;0,3726;0,5045;0,628
8,762218;0,0227;0,3750;0,5121;0,635
8,763457;0,0164;0,3782;0,5301;0,651
8,764125;0,0017;0,3811;0,5592;0,677
8,769802;-0,0142;0,3819;0,5888;0,702
8,772885;-0,0247;0,3794;0,6262;0,733
8,777662;-0,0252;0,3738;0,6833;0,779
8,782837;-0,0181;0,3721;0,7332;0,822
8,787865;-0,0105;0,3701;0,7854;0,868
8,792730;0,0005;0,3748;0,8367;0,917
8,797734;0,0134;0,3801;0,8878;0,966
8,804242;0,0227;0,3838;0,9235;1,000
8,807893;0,0235;0,3855;0,9499;1,025
8,813109;0,0132;0,3892;0,9860;1,060
8,818256;0,0049;0,3914;1,0102;1,083
8,823273;-0,0005;0,3914;1,0344;1,106
8,827747;-0,0027;0,3894;1,0600;1,129
8,832864;-0,0054;0,3884;1,0754;1,143
8,845276;-0,0132;0,3892;1,0896;1,157
8,846937;-0,0159;0,3902;1,0964;1,164
8,848299;-0,0149;0,3921;1,0994;1,167
8,862421;-0,0081;0,3975;1,1065;1,176
8,863376;0,0037;0,4029;1,1165;1,187
8,863739;0,0217;0,4080;1,1280;1,200
8,869902;0,0408;0,4151;1,1394;1,213
8,873170;0,0555;0,4178;1,1565;1,231
8,878167;0,0723;0,4190;1,1844;1,258
8,883202;0,0906;0,4217;1,2098;1,284
8,888256;0,1004;0,4175;1,2430;1,315
8,893155;0,1090;0,4165;1,2807;1,351
8,898020;0,1173;0,4134;1,3197;1,388
8,903159;0,1234;0,4085;1,3547;1,420
8,908522;0,1302;0,4041;1,3803;1,444
8,913456;0,1363;0,4053;1,3916;1,456
8,926228;0,1444;0,4043;1,3830;1,448
8,927689;0,1495;0,4065;1,3542;1,422
8,928865;0,1532;0,4099;1,2899;1,362
8,933384;0,1561;0,4212;1,2286;1,308
8,940808;0,1551;0,4358;1,1653;1,254
8,943620;0,1544;0,4466;1,1113;1,208
8,948458;0,1539;0,4547;1,0696;1,172
8,953767;0,1647;0,4622;1,0298;1,141
8,958692;0,1759;0,4674;1,0007;1,118
8,963420;0,1901;0,4754;0,9850;1,110
8,969660;0,2055;0,4786;0,9797;1,110
8,973758;0,2162;0,4757;0,9762;1,107
8,978541;0,2189;0,4649;0,9841;1,110
8,983753;0,2099;0,4451;1,0114;1,125
8,988999;0,1906;0,4275;1,0456;1,146
8,993783;0,1713;0,4060;1,0850;1,171
8,998913;0,1522;0,3870;1,1214;1,196
9,004336;0,1375;0,3696;1,1531;1,219
9,009256;0,1261;0,3516;1,1817;1,239
9,013924;0,1143;0,3335;1,1905;1,242
9,027018;0,1065;0,3261;1,1929;1,241
9,028828;0,1029;0,3183;1,1822;1,229
9,029508;0,0999;0,3127;1,1563;1,202
9,034259;0,1087;0,3083;1,1001;1,148
9,041890;0,1187;0,3083;1,0525;1,103
9,044003;0,1312;0,3032;1,0014;1,054
9,049010;0,1463;0,2993;0,9496;1,006
9,054138;0,1615;0,3012;0,9022;0,965
9,059304;0,1769;0,3081;0,8590;0,930
9,064186;0,1908;0,3171;0,8228;0,902
9,069937;0,2089;0,3261;0,7945;0,884
9,074302;0,2262;0,3359;0,7732;0,873
9,079151;0,2397;0,3440;0,7571;0,865
9,084544;0,2472;0,3501;0,7503;0,864
9,089524;0,2453;0,3525;0,7503;0,864
9,094376;0,2414;0,3498;0,7581;0,869
9,099660;0,2272;0,3420;0,7713;0,874
9,104676;0,2060;0,3327;0,7881;0,880
9,109369;0,1808;0,3222;0,7996;0,881
9,114651;0,1566;0,3086;0,8177;0,888
