time;gFx;gFy;gFz;TgF
5,817059;0,0129;0,1578;0,9909;1,003
5,822086;0,0127;0,1583;0,9890;1,002
5,826955;0,0154;0,1568;0,9880;1,000
5,832134;0,0161;0,1573;0,9899;1,002
5,837396;0,0161;0,1556;0,9931;1,005
5,842742;0,0169;0,1564;0,9963;1,009
5,847596;0,0173;0,1554;0,9982;1,010
5,852691;0,0191;0,1542;0,9987;1,011
5,858094;0,0191;0,1529;1,0024;1,014
5,862649;0,0205;0,1502;1,0017;1,013
5,867839;0,0247;0,1512;1,0014;1,013
5,872647;0,0217;0,1495;0,9999;1,011
5,877843;0,0205;0,1510;0,9980;1,010
5,882879;0,0191;0,1517;1,0007;1,012
5,887850;0,0173;0,1544;1,0043;1,016
5,893738;0,0151;0,1529;1,0075;1,019
5,898204;0,0198;0,1546;1,0097;1,022
5,903188;0,0232;0,1542;1,0141;1,026
5,907939;0,0254;0,1551;1,0109;1,023
5,918598;0,0261;0,1544;1,0058;1,018
5,919502;0,0230;0,1527;0,9982;1,010
5,922968;0,0164;0,1520;0,9926;1,004
5,931471;0,0125;0,1515;0,9885;1,000
5,932715;0,0095;0,1517;0,9860;0,998
5,938180;0,0103;0,1510;0,9838;0,995
5,942756;0,0110;0,1544;0,9838;0,996
5,948116;0,0132;0,1517;0,9887;1,000
5,954079;0,0205;0,1549;0,9985;1,011
5,958674;0,0230;0,1556;1,0009;1,013
5,962881;0,0232;0,1581;1,0041;1,017
5,967750;0,0186;0,1593;1,0097;1,022
5,972627;0,0176;0,1593;1,0131;1,026
5,977941;0,0191;0,1571;1,0144;1,027
5,982714;0,0193;0,1564;1,0168;1,029
5,987853;0,0195;0,1564;1,0195;1,032
5,996900;0,0176;0,1564;1,0232;1,035
5,998716;0,0195;0,1556;1,0254;1,037
6,002923;0,0198;0,1551;1,0276;1,039
6,009031;0,0254;0,1527;1,0239;1,036
6,013256;0,0254;0,1546;1,0197;1,032
6,017940;0,0239;0,1556;1,0173;1,029
6,022893;0,0195;0,1559;1,0117;1,024
6,028466;0,0198;0,1546;1,0068;1,019
6,033143;0,0186;0,1524;1,0009;1,013
6,038094;0,0193;0,1539;0,9916;1,004
6,043314;0,0205;0,1524;0,9872;0,999
6,048187;0,0186;0,1532;0,9850;0,997
6,053356;0,0149;0,1556;0,9838;0,996
6,058942;0,0105;0,1532;0,9870;0,999
6,063453;0,0090;0,1532;0,9924;1,004
6,068265;0,0090;0,1532;0,9968;1,009
6,073685;0,0093;0,1517;1,0039;1,015
6,078642;0,0100;0,1532;1,0083;1,020
6,083333;0,0095;0,1527;1,0105;1,022
6,088564;0,0122;0,1510;1,0119;1,023
6,097079;0,0129;0,1517;1,0105;1,022
6,098352;0,0125;0,1515;1,0114;1,023
6,103606;0,0127;0,1515;1,0100;1,021
6,109298;0,0110;0,1524;1,0097;1,021
6,113663;0,0142;0,1539;1,0092;1,021
6,118549;0,0132;0,1522;1,0131;1,025
6,123667;0,0142;0,1534;1,0166;1,028
6,129129;0,0144;0,1551;1,0207;1,033
6,133644;0,0176;0,1537;1,0217;1,033
6,138528;0,0193;0,1544;1,0236;1,035
6,143629;0,0208;0,1581;1,0195;1,032
6,148634;0,0198;0,1566;1,0129;1,025
6,153752;0,0173;0,1573;1,0068;1,019
6,158851;0,0147;0,1571;0,9987;1,011
6,163824;0,0122;0,1546;0,9907;1,003
6,169229;0,0110;0,1546;0,9860;0,998
6,175393;0,0103;0,1546;0,9860;0,998
6,178933;0,0120;0,1522;0,9855;0,997
6,184118;0,0098;0,1542;0,9904;1,002
6,188757;0,0073;0,1527;0,9975;1,009
6,193905;0,0127;0,1500;0,9990;1,010
6,199073;0,0142;0,1520;1,0034;1,015
6,203971;0,0169;0,1520;1,0024;1,014
6,211805;0,0149;0,1534;1,0053;1,017
6,214117;0,0144;0,1539;1,0056;1,017
6,218282;0,0117;0,1524;1,0097;1,021
6,223131;0,0137;0,1524;1,0102;1,022
6,228477;0,0169;0,1532;1,0129;1,025
6,233613;0,0151;0,1539;1,0109;1,023
6,238473;0,0159;0,1524;1,0083;1,020
6,243254;0,0173;0,1515;1,0100;1,021
6,248266;0,0169;0,1520;1,0097;1,021
6,253434;0,0193;0,1532;1,0119;1,024
6,259213;0,0232;0,1529;1,0068;1,019
6,263494;0,0254;0,1532;1,0068;1,019
6,268272;0,0259;0,1549;1,0056;1,018
6,275561;0,0239;0,1542;1,0031;1,015
6,278574;0,0208;0,1542;0,9975;1,010
6,283413;0,0195;0,1517;0,9970;1,009
6,288580;0,0159;0,1515;0,9963;1,008
6,294258;0,0142;0,1527;0,9963;1,008
6,299109;0,0132;0,1549;0,9963;1,008
6,303777;0,0144;0,1561;0,9960;1,008
6,315783;0,0159;0,1551;0,9985;1,011
6,317263;0,0183;0,1554;0,9958;1,008
6,318761;0,0183;0,1573;0,9951;1,008
6,325756;0,0173;0,1546;0,9926;1,005
6,328672;0,0151;0,1507;0,9885;1,000
6,333610;0,0132;0,1529;0,9875;0,999
6,338775;0,0154;0,1556;0,9890;1,001
6,343882;0,0171;0,1573;0,9965;1,009
6,348757;0,0183;0,1588;1,0026;1,015
6,353924;0,0186;0,1576;1,0056;1,018
6,359841;0,0171;0,1549;1,0114;1,023
6,364183;0,0144;0,1554;1,0144;1,026
6,369119;0,0112;0,1551;1,0156;1,027
6,375811;0,0107;0,1551;1,0166;1,028
6,379554;0,0103;0,1554;1,0144;1,026
6,384102;0,0105;0,1539;1,0148;1,027
6,389289;0,0120;0,1554;1,0148;1,027
6,394393;0,0134;0,1532;1,0153;1,027
6,399215;0,0117;0,1542;1,0119;1,024
6,404136;0,0105;0,1549;1,0107;1,023
6,415294;0,0083;0,1546;1,0065;1,018
6,416705;0,0093;0,1537;1,0021;1,014
6,419253;0,0122;0,1546;1,0007;1,013
6,426615;0,0134;0,1539;1,0014;1,013
6,429243;0,0122;0,1522;1,0004;1,012
6,434412;0,0122;0,1515;0,9997;1,011
6,439410;0,0115;0,1524;1,0021;1,014
6,444600;0,0161;0,1546;1,0024;1,014
6,449727;0,0156;0,1542;1,0036;1,016
6,454517;0,0178;0,1554;1,0029;1,015
6,459545;0,0169;0,1527;1,0043;1,016
6,465174;0,0183;0,1534;1,0019;1,014
6,469498;0,0208;0,1554;1,0026;1,015
6,475836;0,0217;0,1546;1,0021;1,014
6,479693;0,0191;0,1559;1,0048;1,017
6,484636;0,0217;0,1551;1,0046;1,017
6,490359;0,0217;0,1520;1,0085;1,020
6,494923;0,0232;0,1524;1,0087;1,020
6,499883;0,0232;0,1537;1,0085;1,020
6,504582;0,0235;0,1520;1,0097;1,021
6,515884;0,0242;0,1520;1,0031;1,015
6,517462;0,0247;0,1507;0,9975;1,009
6,520097;0,0220;0,1520;0,9919;1,004
6,526675;0,0200;0,1529;0,9887;1,001
6,529613;0,0161;0,1527;0,9907;1,002
6,534744;0,0169;0,1524;0,9919;1,004
6,540699;0,0159;0,1498;0,9955;1,007
6,544876;0,0181;0,1510;0,9992;1,011
6,550223;0,0200;0,1502;1,0024;1,014
6,554832;0,0215;0,1520;1,0061;1,018
6,559985;0,0198;0,1524;1,0107;1,022
6,565211;0,0198;0,1520;1,0114;1,023
6,569978;0,0195;0,1502;1,0126;1,024
6,575002;0,0203;0,1500;1,0119;1,023
6,580379;0,0239;0,1507;1,0090;1,020
6,585134;0,0259;0,1495;1,0070;1,018
6,590789;0,0237;0,1517;1,0043;1,016
6,595527;0,0242;0,1512;1,0014;1,013
6,600454;0,0239;0,1502;1,0004;1,012
6,605630;0,0217;0,1480;0,9973;1,008
6,615513;0,0171;0,1471;0,9941;1,005
6,616783;0,0129;0,1480;0,9968;1,008
6,620318;0,0120;0,1490;1,0021;1,013
6,627702;0,0132;0,1498;1,0102;1,021
6,630153;0,0149;0,1524;1,0139;1,025
6,635229;0,0181;0,1512;1,0158;1,027
6,642301;0,0215;0,1502;1,0114;1,023
6,645374;0,0217;0,1493;1,0009;1,012
6,650382;0,0188;0,1510;0,9955;1,007
6,655254;0,0098;0,1507;0,9887;1,000
6,660437;0,0078;0,1502;0,9833;0,995
6,665646;0,0073;0,1493;0,9821;0,993
6,670604;0,0064;0,1483;0,9853;0,996
6,678649;0,0088;0,1488;0,9921;1,003
6,680573;0,0095;0,1500;0,9999;1,011
6,685641;0,0093;0,1512;1,0061;1,017
6,691615;0,0066;0,1507;1,0161;1,027
6,695495;0,0125;0,1507;1,0229;1,034
6,700584;0,0147;0,1517;1,0278;1,039
6,705457;0,0166;0,1532;1,0278;1,039
6,710601;0,0159;0,1520;1,0280;1,039
6,715638;0,0156;0,1515;1,0280;1,039
6,720689;0,0149;0,1520;1,0302;1,041
6,726987;0,0156;0,1517;1,0278;1,039
6,731660;0,0191;0,1520;1,0251;1,036
6,735947;0,0227;0,1510;1,0217;1,033
6,741935;0,0213;0,1520;1,0236;1,035
6,746331;0,0208;0,1488;1,0217;1,033
6,751614;0,0195;0,1495;1,0188;1,030
6,756314;0,0220;0,1495;1,0185;1,030
6,761539;0,0239;0,1505;1,0112;1,023
6,766235;0,0242;0,1510;1,0092;1,021
6,771166;0,0232;0,1490;1,0019;1,013
6,776607;0,0210;0,1529;0,9975;1,009
6,781524;0,0220;0,1488;0,9916;1,003
6,786626;0,0215;0,1471;0,9892;1,000
6,793067;0,0215;0,1471;0,9880;0,999
6,796825;0,0188;0,1478;0,9899;1,001
6,801988;0,0178;0,1463;0,9953;1,006
6,807223;0,0156;0,1480;0,9999;1,011
6,811764;0,0169;0,1478;1,0058;1,017
6,817366;0,0173;0,1476;1,0085;1,019
6,822142;0,0161;0,1463;1,0097;1,020
6,833847;0,0181;0,1480;1,0117;1,023
6,835380;0,0186;0,1485;1,0109;1,022
6,837461;0,0156;0,1490;1,0124;1,023
6,843882;0,0120;0,1510;1,0153;1,027
6,846664;0,0090;0,1473;1,0139;1,025
6,853466;0,0083;0,1512;1,0129;1,024
6,856919;0,0107;0,1488;1,0131;1,024
6,863379;0,0120;0,1478;1,0119;1,023
6,867026;0,0134;0,1480;1,0097;1,021
6,871974;0,0127;0,1471;1,0117;1,022
6,877628;0,0144;0,1483;1,0144;1,025
6,882164;0,0181;0,1507;1,0151;1,026
6,886759;0,0193;0,1498;1,0131;1,024
6,892249;0,0173;0,1478;1,0151;1,026
6,897081;0,0117;0,1488;1,0146;1,026
6,901763;0,0095;0,1476;1,0090;1,020
6,907194;0,0107;0,1488;1,0061;1,017
6,912327;0,0098;0,1500;1,0029;1,014
6,917354;0,0105;0,1490;1,0056;1,017
6,922289;0,0090;0,1478;1,0019;1,013
6,934015;0,0071;0,1500;1,0021;1,013
6,935404;0,0066;0,1473;1,0039;1,015
6,938115;0,0083;0,1488;1,0039;1,015
6,944119;0,0090;0,1495;1,0065;1,018
6,946961;0,0093;0,1498;1,0051;1,016
6,952224;0,0117;0,1502;1,0080;1,019
6,957962;0,0156;0,1498;1,0063;1,018
6,962103;0,0183;0,1498;1,0068;1,018
6,967148;0,0205;0,1498;1,0068;1,018
6,971994;0,0215;0,1493;1,0048;1,016
6,977151;0,0200;0,1488;1,0029;1,014
6,982438;0,0195;0,1471;1,0012;1,012
6,987299;0,0193;0,1493;1,0004;1,012
6,992659;0,0186;0,1478;1,0021;1,013
6,997698;0,0186;0,1476;1,0024;1,013
7,002442;0,0166;0,1476;1,0029;1,014
7,010080;0,0154;0,1478;1,0063;1,017
7,018522;0,0149;0,1485;1,0048;1,016
7,019349;0,0137;0,1483;1,0024;1,013
7,022462;0,0137;0,1476;1,0036;1,014
7,027511;0,0139;0,1466;1,0046;1,015
7,032442;0,0139;0,1476;1,0034;1,014
7,037438;0,0173;0,1532;0,9999;1,012
7,042713;0,0178;0,1515;0,9990;1,011
7,048179;0,0161;0,1493;1,0021;1,013
7,052512;0,0188;0,1483;1,0056;1,017
7,058505;0,0183;0,1478;1,0109;1,022
7,062861;0,0217;0,1507;1,0124;1,024
7,067559;0,0225;0,1524;1,0114;1,023
7,072807;0,0210;0,1510;1,0075;1,019
7,077860;0,0225;0,1512;1,0019;1,013
7,082799;0,0220;0,1473;0,9970;1,008
7,087790;0,0186;0,1495;0,9941;1,005
7,093244;0,0186;0,1515;0,9926;1,004
7,098191;0,0176;0,1502;0,9914;1,003
7,103184;0,0147;0,1480;0,9914;1,002
7,115346;0,0134;0,1473;0,9953;1,006
7,116783;0,0117;0,1471;1,0012;1,012
7,120275;0,0112;0,1461;1,0058;1,016
7,123610;0,0139;0,1471;1,0043;1,015
7,129140;0,0159;0,1437;1,0056;1,016
7,133023;0,0176;0,1439;1,0083;1,019
7,138006;0,0191;0,1437;1,0134;1,024
7,143259;0,0210;0,1461;1,0153;1,026
7,148500;0,0215;0,1471;1,0156;1,026
7,153210;0,0205;0,1490;1,0075;1,019
7,159224;0,0215;0,1485;1,0017;1,013
7,163242;0,0208;0,1478;0,9975;1,009
7,168125;0,0191;0,1493;0,9973;1,009
7,173536;0,0151;0,1476;0,9990;1,010
7,178510;0,0142;0,1480;1,0007;1,012
7,183400;0,0134;0,1483;1,0058;1,017
7,188310;0,0171;0,1471;1,0080;1,019
7,193809;0,0203;0,1468;1,0070;1,018
7,198494;0,0198;0,1488;1,0041;1,015
7,203215;0,0188;0,1485;0,9965;1,008
7,213679;0,0154;0,1510;0,9894;1,001
7,214825;0,0115;0,1507;0,9875;0,999
7,218425;0,0117;0,1502;0,9853;0,997
7,224348;0,0137;0,1485;0,9833;0,995
7,228595;0,0144;0,1478;0,9838;0,995
7,233585;0,0151;0,1456;0,9885;0,999
7,238522;0,0159;0,1480;0,9965;1,008
7,244703;0,0166;0,1495;1,0041;1,015
7,248854;0,0208;0,1498;1,0070;1,018
7,253840;0,0225;0,1488;1,0107;1,022
7,258750;0,0176;0,1498;1,0131;1,024
7,264002;0,0171;0,1490;1,0158;1,027
7,269159;0,0156;0,1500;1,0183;1,029
7,275388;0,0144;0,1466;1,0151;1,026
7,279103;0,0173;0,1429;1,0105;1,021
7,284139;0,0198;0,1451;1,0061;1,017
7,289064;0,0200;0,1476;1,0061;1,017
7,294007;0,0176;0,1522;1,0075;1,019
7,298944;0,0151;0,1510;1,0085;1,020
7,303844;0,0142;0,1500;1,0095;1,021
7,312410;0,0127;0,1485;1,0107;1,022
7,314430;0,0107;0,1498;1,0180;1,029
7,319339;0,0105;0,1498;1,0241;1,035
7,325230;0,0125;0,1520;1,0290;1,040
7,329423;0,0169;0,1488;1,0280;1,039
7,334386;0,0166;0,1468;1,0229;1,034
7,339431;0,0193;0,1476;1,0192;1,030
7,344391;0,0203;0,1463;1,0134;1,024
7,349411;0,0210;0,1459;1,0095;1,020
7,354293;0,0191;0,1468;1,0046;1,015
7,359401;0,0173;0,1454;1,0051;1,016
7,364534;0,0200;0,1449;1,0053;1,016
7,369358;0,0232;0,1488;1,0058;1,017
7,375567;0,0259;0,1510;1,0080;1,020
7,379623;0,0247;0,1529;1,0097;1,022
7,384564;0,0208;0,1507;1,0102;1,022
7,389655;0,0210;0,1512;1,0080;1,020
7,394933;0,0193;0,1520;0,9995;1,011
7,399948;0,0181;0,1510;0,9941;1,006
7,405226;0,0166;0,1498;0,9872;0,999
7,415275;0,0166;0,1476;0,9821;0,993
7,416179;0,0149;0,1485;0,9836;0,995
7,420065;0,0112;0,1473;0,9865;0,998
7,429354;0,0098;0,1483;0,9926;1,004
7,430602;0,0137;0,1483;1,0002;1,011
7,435680;0,0159;0,1485;1,0080;1,019
7,439863;0,0169;0,1493;1,0141;1,025
7,445356;0,0142;0,1498;1,0241;1,035
7,449977;0,0129;0,1512;1,0319;1,043
7,454954;0,0149;0,1510;1,0378;1,049
7,460758;0,0156;0,1517;1,0405;1,052
7,464814;0,0166;0,1505;1,0388;1,050
7,469880;0,0183;0,1498;1,0317;1,043
7,475006;0,0191;0,1502;1,0290;1,040
7,480320;0,0198;0,1495;1,0219;1,033
7,485528;0,0208;0,1478;1,0170;1,028
7,492381;0,0215;0,1471;1,0136;1,024
7,495453;0,0198;0,1471;1,0107;1,022
7,500021;0,0220;0,1461;1,0114;1,022
7,505680;0,0225;0,1446;1,0107;1,021
7,510019;0,0191;0,1476;1,0109;1,022
7,515135;0,0203;0,1466;1,0136;1,024
7,520118;0,0208;0,1466;1,0109;1,022
7,530968;0,0235;0,1446;1,0122;1,023
7,532089;0,0222;0,1471;1,0068;1,018
7,535456;0,0213;0,1449;1,0012;1,012
7,540427;0,0208;0,1449;0,9990;1,010
7,545428;0,0200;0,1468;0,9951;1,006
7,550420;0,0210;0,1480;0,9919;1,003
7,555617;0,0225;0,1463;0,9865;0,998
7,561905;0,0225;0,1456;0,9843;0,995
7,565685;0,0225;0,1468;0,9824;0,994
7,570483;0,0203;0,1468;0,9814;0,993
7,575369;0,0166;0,1466;0,9816;0,993
7,580575;0,0161;0,1449;0,9843;0,995
7,585621;0,0147;0,1446;0,9850;0,996
7,592875;0,0127;0,1419;0,9894;1,000
7,596454;0,0134;0,1446;0,9929;1,003
7,600609;0,0127;0,1434;0,9985;1,009
7,605845;0,0159;0,1422;1,0034;1,014
7,610675;0,0176;0,1415;1,0070;1,017
7,615935;0,0213;0,1456;1,0105;1,021
7,620634;0,0203;0,1471;1,0148;1,026
7,628897;0,0208;0,1483;1,0205;1,031
7,630928;0,0208;0,1485;1,0244;1,035
7,635974;0,0188;0,1468;1,0271;1,038
7,641251;0,0193;0,1461;1,0239;1,034
7,645931;0,0186;0,1490;1,0210;1,032
7,650874;0,0173;0,1502;1,0156;1,027
7,655818;0,0149;0,1515;1,0119;1,023
7,660925;0,0159;0,1510;1,0065;1,018
7,666575;0,0161;0,1488;1,0048;1,016
7,670913;0,0147;0,1478;1,0009;1,012
7,676474;0,0159;0,1480;0,9987;1,010
7,681180;0,0171;0,1500;0,9999;1,011
7,686099;0,0183;0,1498;0,9997;1,011
7,691363;0,0200;0,1517;0,9992;1,011
7,695990;0,0200;0,1515;0,9953;1,007
7,701096;0,0210;0,1495;0,9936;1,005
7,706036;0,0193;0,1485;0,9951;1,006
7,711101;0,0208;0,1488;0,9975;1,009
7,716083;0,0208;0,1490;0,9997;1,011
7,721273;0,0195;0,1476;1,0009;1,012
7,728429;0,0210;0,1473;1,0046;1,016
7,731404;0,0183;0,1476;1,0100;1,021
7,736212;0,0195;0,1471;1,0117;1,022
7,742660;0,0232;0,1454;1,0112;1,022
7,746204;0,0252;0,1461;1,0119;1,023
7,751210;0,0259;0,1466;1,0107;1,022
7,756301;0,0235;0,1461;1,0073;1,018
7,761395;0,0235;0,1468;1,0051;1,016
7,766317;0,0205;0,1451;1,0034;1,014
7,771295;0,0203;0,1449;1,0043;1,015
7,776407;0,0217;0,1454;1,0021;1,013
7,781463;0,0210;0,1468;1,0046;1,015
7,786461;0,0220;0,1471;0,9995;1,010
7,792525;0,0188;0,1466;0,9973;1,008
7,796471;0,0149;0,1488;0,9973;1,008
7,801626;0,0127;0,1505;0,9963;1,008
7,806600;0,0112;0,1507;0,9963;1,008
7,813602;0,0129;0,1510;0,9929;1,004
7,816541;0,0154;0,1512;0,9919;1,003
7,821618;0,0169;0,1512;0,9931;1,005
7,826744;0,0183;0,1539;0,9926;1,005
7,831653;0,0193;0,1539;0,9960;1,008
7,836778;0,0181;0,1512;1,0007;1,012
7,841741;0,0161;0,1510;1,0039;1,015
7,846738;0,0176;0,1524;1,0131;1,025
7,851665;0,0186;0,1515;1,0188;1,030
7,857879;0,0227;0,1488;1,0241;1,035
7,861731;0,0222;0,1488;1,0241;1,035
7,866803;0,0230;0,1493;1,0263;1,037
7,871781;0,0193;0,1478;1,0249;1,036
7,876845;0,0198;0,1456;1,0212;1,032
7,881870;0,0203;0,1476;1,0134;1,024
7,886929;0,0220;0,1476;1,0065;1,018
7,892139;0,0169;0,1480;1,0021;1,013
7,897071;0,0139;0,1476;1,0002;1,011
7,902179;0,0156;0,1476;0,9987;1,010
7,914036;0,0166;0,1480;1,0007;1,012
7,915249;0,0181;0,1500;1,0012;1,013
7,917187;0,0183;0,1488;1,0048;1,016
7,922408;0,0178;0,1468;1,0053;1,016
7,927714;0,0188;0,1478;1,0061;1,017
7,932174;0,0183;0,1473;1,0085;1,019
7,937346;0,0156;0,1493;1,0080;1,019
7,943025;0,0169;0,1498;1,0105;1,022
7,947422;0,0195;0,1493;1,0075;1,019
7,952270;0,0217;0,1461;1,0043;1,015
7,958453;0,0217;0,1451;0,9995;1,010
7,962622;0,0252;0,1449;0,9958;1,007
7,967491;0,0213;0,1468;0,9970;1,008
7,972443;0,0232;0,1459;0,9990;1,010
7,977344;0,0237;0,1456;1,0036;1,014
7,982490;0,0252;0,1459;1,0063;1,017
7,987357;0,0232;0,1456;1,0097;1,020
7,992371;0,0264;0,1451;1,0117;1,022
7,997501;0,0235;0,1434;1,0146;1,025
8,002411;0,0213;0,1461;1,0153;1,026
8,010889;0,0220;0,1441;1,0141;1,025
8,012477;0,0205;0,1456;1,0117;1,022
8,017511;0,0237;0,1466;1,0090;1,020
8,022544;0,0249;0,1463;1,0085;1,019
8,027585;0,0232;0,1478;1,0063;1,017
8,032657;0,0205;0,1495;1,0053;1,017
8,037628;0,0203;0,1490;1,0053;1,017
8,043027;0,0183;0,1500;1,0063;1,018
8,047863;0,0171;0,1507;1,0063;1,018
8,052871;0,0183;0,1483;1,0061;1,017
8,058356;0,0205;0,1483;1,0051;1,016
8,062932;0,0205;0,1490;1,0053;1,017
8,068251;0,0198;0,1502;1,0083;1,020
8,073445;0,0205;0,1505;1,0085;1,020
8,078064;0,0205;0,1500;1,0092;1,021
8,083028;0,0225;0,1488;1,0102;1,021
8,088454;0,0244;0,1493;1,0102;1,021
8,093358;0,0217;0,1493;1,0109;1,022
8,098371;0,0217;0,1488;1,0109;1,022
8,103476;0,0200;0,1476;1,0109;1,022
8,115238;0,0173;0,1444;1,0048;1,015
8,116225;0,0186;0,1427;0,9990;1,009
8,118301;0,0173;0,1419;0,9946;1,005
8,125517;0,0181;0,1444;0,9892;1,000
8,128433;0,0169;0,1459;0,9897;1,001
8,133437;0,0191;0,1485;0,9919;1,003
8,138594;0,0205;0,1478;0,9926;1,004
8,143704;0,0200;0,1466;0,9924;1,003
8,148517;0,0193;0,1485;0,9887;1,000
8,153512;0,0169;0,1490;0,9868;0,998
8,158596;0,0142;0,1473;0,9863;0,997
8,163697;0,0137;0,1490;0,9855;0,997
8,168667;0,0154;0,1493;0,9892;1,001
8,173750;0,0159;0,1493;0,9951;1,006
8,178714;0,0178;0,1507;0,9973;1,009
8,183629;0,0183;0,1520;1,0024;1,014
8,188410;0,0208;0,1507;1,0061;1,017
8,193488;0,0217;0,1534;1,0097;1,022
8,198658;0,0232;0,1554;1,0144;1,026
8,203809;0,0249;0,1566;1,0161;1,028
8,214687;0,0242;0,1586;1,0161;1,029
8,215810;0,0254;0,1566;1,0144;1,027
8,218591;0,0242;0,1571;1,0153;1,028
8,224147;0,0249;0,1568;1,0202;1,033
8,228871;0,0239;0,1571;1,0210;1,033
8,233838;0,0244;0,1586;1,0251;1,038
8,239020;0,0247;0,1583;1,0236;1,036
8,244115;0,0259;0,1583;1,0234;1,036
8,249086;0,0230;0,1576;1,0197;1,032
8,254203;0,0232;0,1559;1,0185;1,031
8,259152;0,0203;0,1566;1,0097;1,022
8,264061;0,0166;0,1554;1,0031;1,015
8,269291;0,0117;0,1537;0,9955;1,007
8,275425;0,0127;0,1539;0,9914;1,003
8,279378;0,0100;0,1515;0,9858;0,997
8,288258;0,0120;0,1502;0,9811;0,993
8,289248;0,0117;0,1478;0,9789;0,990
8,295215;0,0129;0,1461;0,9789;0,990
8,299281;0,0142;0,1488;0,9809;0,992
8,304188;0,0132;0,1466;0,9855;0,996
8,309978;0,0181;0,1478;0,9933;1,004
8,314309;0,0181;0,1466;1,0009;1,012
8,319326;0,0191;0,1444;1,0063;1,017
8,330490;0,0227;0,1446;1,0117;1,022
8,331613;0,0213;0,1427;1,0156;1,026
8,334358;0,0235;0,1446;1,0180;1,029
8,339347;0,0239;0,1441;1,0210;1,031
8,344486;0,0252;0,1434;1,0192;1,030
8,349827;0,0271;0,1429;1,0185;1,029
8,354370;0,0230;0,1461;1,0146;1,025
8,359503;0,0237;0,1461;1,0095;1,020
8,364634;0,0247;0,1483;1,0007;1,012
8,369700;0,0222;0,1515;0,9960;1,008
8,375033;0,0220;0,1544;0,9909;1,003
8,380077;0,0217;0,1576;0,9894;1,002
8,384532;0,0173;0,1603;0,9885;1,002
8,389960;0,0198;0,1605;0,9843;0,998
8,394657;0,0181;0,1617;0,9826;0,996
8,399665;0,0203;0,1605;0,9858;0,999
8,404683;0,0200;0,1612;0,9828;0,996
8,414505;0,0186;0,1583;0,9824;0,995
8,415838;0,0151;0,1554;0,9850;0,997
8,419785;0,0169;0,1551;0,9877;1,000
8,425286;0,0178;0,1537;0,9953;1,007
8,429878;0,0191;0,1522;1,0034;1,015
8,435036;0,0203;0,1507;1,0122;1,024
8,441221;0,0217;0,1495;1,0229;1,034
8,445241;0,0247;0,1468;1,0285;1,039
8,450045;0,0259;0,1451;1,0310;1,041
8,455084;0,0259;0,1466;1,0302;1,041
8,460334;0,0244;0,1468;1,0305;1,041
8,465051;0,0239;0,1463;1,0241;1,035
8,470323;0,0264;0,1473;1,0202;1,031
8,475314;0,0239;0,1454;1,0146;1,025
8,480712;0,0242;0,1478;1,0139;1,025
8,485149;0,0298;0,1510;1,0117;1,023
8,492004;0,0286;0,1500;1,0083;1,020
8,495508;0,0286;0,1505;0,9997;1,011
8,500400;0,0303;0,1522;0,9977;1,010
8,505541;0,0286;0,1522;0,9933;1,005
8,510836;0,0274;0,1542;0,9887;1,001
8,515834;0,0252;0,1539;0,9858;0,998
8,520513;0,0225;0,1554;0,9841;0,997
8,531730;0,0235;0,1544;0,9794;0,992
8,533369;0,0239;0,1544;0,9765;0,989
8,535252;0,0227;0,1527;0,9802;0,992
8,549875;0,0217;0,1539;0,9853;0,997
8,550684;0,0200;0,1524;0,9907;1,003
8,551166;0,0159;0,1524;0,9975;1,009
8,555473;0,0186;0,1517;1,0029;1,014
8,560490;0,0193;0,1534;1,0083;1,020
8,565473;0,0203;0,1527;1,0131;1,025
8,570419;0,0217;0,1517;1,0136;1,025
8,575459;0,0203;0,1515;1,0166;1,028
8,580606;0,0183;0,1502;1,0195;1,031
8,585788;0,0188;0,1493;1,0227;1,034
8,591876;0,0176;0,1483;1,0266;1,037
8,595815;0,0205;0,1483;1,0290;1,040
8,600896;0,0232;0,1495;1,0329;1,044
8,605850;0,0225;0,1485;1,0327;1,044
8,611461;0,0225;0,1468;1,0300;1,041
8,616232;0,0254;0,1483;1,0229;1,034
8,621171;0,0222;0,1476;1,0188;1,030
8,631815;0,0205;0,1468;1,0122;1,023
8,633359;0,0183;0,1471;1,0068;1,018
8,636538;0,0173;0,1500;1,0048;1,016
8,641040;0,0188;0,1495;1,0014;1,013
8,645965;0,0217;0,1493;1,0002;1,012
8,650961;0,0222;0,1485;0,9975;1,009
8,656359;0,0244;0,1490;0,9926;1,004
8,661498;0,0279;0,1473;0,9890;1,000
8,666382;0,0271;0,1485;0,9899;1,001
8,671150;0,0222;0,1495;0,9948;1,006
8,676336;0,0195;0,1500;1,0034;1,015
8,681554;0,0200;0,1495;1,0095;1,021
8,686271;0,0237;0,1517;1,0158;1,027
8,691807;0,0239;0,1498;1,0192;1,030
8,696789;0,0230;0,1493;1,0202;1,031
8,701550;0,0200;0,1483;1,0136;1,025
8,706809;0,0173;0,1500;1,0100;1,021
8,713592;0,0161;0,1495;1,0036;1,015
8,716871;0,0151;0,1512;0,9970;1,009
8,721606;0,0173;0,1500;0,9946;1,006
8,726534;0,0149;0,1498;0,9914;1,003
8,731493;0,0154;0,1493;0,9955;1,007
8,736442;0,0144;0,1502;1,0051;1,016
