time;gFx;gFy;gFz;TgF
2,900226;0,4031;0,6303;1,3156;1,513
2,905536;0,4053;0,6230;1,3486;1,540
2,910565;0,4033;0,6186;1,3816;1,567
2,915748;0,4048;0,6108;1,4101;1,589
2,929141;0,4038;0,6017;1,4363;1,609
2,930077;0,4004;0,5942;1,4583;1,625
2,930447;0,3990;0,5888;1,4722;1,635
2,949868;0,4016;0,5871;1,4734;1,636
2,951117;0,4068;0,5841;1,4585;1,623
2,951655;0,4146;0,5824;1,4309;1,600
2,952188;0,4248;0,5866;1,3943;1,571
2,957876;0,4361;0,5929;1,3349;1,524
2,960829;0,4459;0,5968;1,2807;1,482
2,965750;0,4529;0,6010;1,2257;1,438
2,970791;0,4600;0,6015;1,1712;1,395
2,976169;0,4586;0,6010;1,1209;1,352
2,981281;0,4527;0,5986;1,0791;1,314
2,988547;0,4407;0,5971;1,0410;1,278
2,991294;0,4256;0,5929;1,0009;1,239
2,996439;0,4043;0,5866;0,9604;1,196
3,001307;0,3831;0,5783;0,9252;1,156
3,006248;0,3638;0,5695;0,8954;1,122
3,011280;0,3545;0,5599;0,8839;1,105
3,016443;0,3550;0,5521;0,8851;1,102
3,028787;0,3635;0,5463;0,9000;1,114
3,029595;0,3767;0,5338;0,9049;1,116
3,030913;0,3897;0,5160;0,9142;1,120
3,050343;0,4016;0,4979;0,9313;1,130
3,051696;0,4153;0,4757;0,9547;1,145
3,052281;0,4288;0,4476;0,9919;1,170
3,052702;0,4400;0,4173;1,0405;1,204
3,056765;0,4434;0,3833;1,1148;1,259
3,061402;0,4471;0,3403;1,1636;1,292
3,066498;0,4503;0,3115;1,1971;1,316
3,071741;0,4532;0,2897;1,2169;1,330
3,077181;0,4527;0,2663;1,2220;1,330
3,081444;0,4439;0,2470;1,2069;1,309
3,086878;0,4339;0,2392;1,1790;1,279
3,091902;0,4217;0,2380;1,1385;1,237
3,096872;0,4097;0,2394;1,0825;1,182
3,103964;0,3987;0,2384;1,0134;1,115
3,106840;0,3821;0,2392;0,9227;1,027
3,111577;0,3709;0,2475;0,8582;0,967
3,116985;0,3731;0,2560;0,7945;0,914
3,121979;0,3858;0,2687;0,7363;0,874
3,126592;0,4082;0,2844;0,6943;0,854
3,131896;0,4402;0,2985;0,6709;0,856
3,145991;0,4749;0,3083;0,6613;0,871
3,146990;0,5006;0,3142;0,6667;0,891
3,147491;0,5116;0,3139;0,6782;0,906
3,151726;0,5096;0,3076;0,6882;0,910
3,160960;0,4891;0,2985;0,6897;0,897
3,161978;0,4485;0,2910;0,6772;0,863
3,166920;0,4038;0,2875;0,6608;0,826
3,171976;0,3606;0,2907;0,6345;0,786
3,176871;0,3183;0,2932;0,6120;0,750
3,181834;0,2832;0,2961;0,5888;0,717
3,186953;0,2609;0,3003;0,5683;0,694
3,192275;0,2416;0,3046;0,5465;0,671
3,197160;0,2311;0,3156;0,5221;0,652
3,202866;0,2196;0,3323;0,5035;0,642
3,206961;0,2089;0,3520;0,4852;0,635
3,212227;0,2045;0,3713;0,4610;0,626
3,217243;0,2169;0,3987;0,4454;0,636
3,228715;0,2272;0,4180;0,4407;0,649
3,229920;0,2338;0,4314;0,4483;0,665
3,232403;0,2345;0,4388;0,4674;0,683
3,248828;0,2292;0,4429;0,4896;0,699
3,249460;0,2174;0,4485;0,5172;0,718
3,249714;0,2106;0,4441;0,5433;0,733
3,257032;0,2006;0,4405;0,5646;0,744
3,257805;0,1888;0,4402;0,5788;0,751
3,263288;0,1722;0,4402;0,5976;0,762
3,267014;0,1444;0,4412;0,6130;0,769
3,272195;0,1268;0,4398;0,6310;0,780
3,277259;0,1160;0,4378;0,6420;0,786
3,282401;0,1107;0,4422;0,6455;0,790
3,287821;0,1112;0,4507;0,6467;0,796
3,292597;0,1153;0,4652;0,6435;0,802
3,297646;0,1246;0,4774;0,6423;0,810
3,303535;0,1395;0,4879;0,6393;0,816
3,307646;0,1568;0,4979;0,6386;0,825
3,313078;0,1742;0,5069;0,6411;0,836
3,318212;0,1964;0,5138;0,6430;0,846
3,328827;0,2167;0,5221;0,6501;0,861
3,329665;0,2279;0,5265;0,6635;0,877
3,332831;0,2336;0,5301;0,6799;0,893
3,347854;0,2348;0,5292;0,6946;0,904
3,348881;0,2323;0,5216;0,7082;0,910
3,349258;0,2245;0,5138;0,7214;0,914
3,354940;0,2155;0,5047;0,7334;0,916
3,357515;0,2011;0,4940;0,7476;0,918
3,362584;0,1881;0,4884;0,7552;0,919
3,367665;0,1769;0,4810;0,7635;0,920
3,373095;0,1725;0,4820;0,7654;0,921
3,377841;0,1715;0,4871;0,7610;0,920
3,382812;0,1779;0,4920;0,7539;0,918
3,387907;0,1842;0,5035;0,7522;0,924
3,392893;0,1906;0,5099;0,7554;0,931
3,397972;0,1972;0,5157;0,7547;0,935
3,403014;0,2069;0,5221;0,7593;0,944
3,407804;0,2143;0,5297;0,7686;0,958
3,412754;0,2177;0,5409;0,7764;0,971
3,422977;0,2213;0,5546;0,7828;0,985
3,423870;0,2260;0,5724;0,7847;0,997
3,428296;0,2209;0,5832;0,7832;1,001
3,433016;0,2113;0,5890;0,7815;1,001
3,440535;0,1976;0,5959;0,7798;1,001
3,443051;0,1874;0,6003;0,7796;1,002
3,448617;0,1906;0,6069;0,7781;1,005
3,453326;0,1994;0,6208;0,7779;1,015
3,458262;0,2060;0,6320;0,7745;1,021
3,463220;0,2079;0,6430;0,7630;1,019
3,469130;0,2089;0,6547;0,7498;1,017
3,473466;0,2079;0,6694;0,7305;1,012
3,478259;0,2050;0,6765;0,7244;1,012
3,483053;0,2062;0,6816;0,7288;1,019
3,488481;0,2086;0,6833;0,7434;1,031
3,493377;0,2167;0,6816;0,7703;1,051
3,498590;0,2191;0,6797;0,8062;1,077
3,503909;0,2253;0,6740;0,8436;1,103
3,508944;0,2292;0,6648;0,8827;1,129
3,513960;0,2345;0,6569;0,9323;1,164
3,521685;0,2480;0,6508;0,9882;1,209
3,523831;0,2648;0,6423;1,0764;1,281
3,528338;0,2722;0,6281;1,1390;1,329
3,533775;0,2785;0,6154;1,1903;1,369
3,547016;0,2775;0,6095;1,2230;1,394
3,548229;0,2722;0,6061;1,2325;1,400
3,548722;0,2629;0,6066;1,2169;1,385
3,565718;0,2516;0,6078;1,1793;1,350
3,566557;0,2433;0,6088;1,1245;1,302
3,566873;0,2358;0,6127;1,0681;1,254
3,572243;0,2338;0,6179;1,0232;1,218
3,573874;0,2404;0,6193;0,9736;1,179
3,578817;0,2634;0,6208;0,9499;1,165
3,584498;0,2956;0,6230;0,9482;1,172
3,589044;0,3393;0,6264;0,9621;1,197
3,594033;0,3755;0,6205;0,9745;1,215
3,599780;0,3946;0,6069;0,9799;1,218
3,604805;0,4024;0,5898;0,9850;1,217
3,609434;0,4197;0,5736;1,0041;1,230
3,614302;0,4424;0,5560;1,0236;1,246
3,630103;0,4495;0,5372;1,0444;1,258
3,630875;0,4544;0,5223;1,0798;1,283
3,631177;0,4485;0,5018;1,1043;1,293
3,634777;0,4319;0,4820;1,1128;1,287
3,650794;0,3990;0,4595;1,1109;1,267
3,651860;0,3538;0,4393;1,0930;1,230
3,652214;0,3010;0,4234;1,0603;1,181
3,654454;0,2536;0,4131;1,0273;1,136
3,659317;0,2128;0,4085;0,9980;1,099
3,664487;0,1764;0,4029;0,9699;1,065
3,670037;0,1466;0,3950;0,9406;1,031
3,674354;0,1204;0,3914;0,9105;0,998
3,679686;0,1036;0,3858;0,8675;0,955
3,684781;0,0972;0,3870;0,8309;0,922
3,690097;0,0850;0,3902;0,7908;0,886
3,694779;0,0794;0,3931;0,7539;0,854
3,699843;0,0760;0,3987;0,7263;0,832
3,704874;0,0770;0,4033;0,7085;0,819
3,709891;0,0799;0,4097;0,7073;0,821
3,714929;0,0867;0,4129;0,7192;0,834
3,728650;0,0992;0,4117;0,7402;0,853
3,729590;0,1077;0,4082;0,7679;0,876
3,730038;0,1207;0,4021;0,8121;0,914
3,735077;0,1366;0,3882;0,8499;0,944
3,745853;0,1456;0,3801;0,8854;0,974
3,746825;0,1546;0,3665;0,9174;1,000
3,749977;0,1625;0,3562;0,9435;1,022
3,755053;0,1678;0,3425;0,9719;1,044
3,759900;0,1749;0,3313;1,0019;1,070
3,765107;0,1791;0,3159;1,0327;1,095
3,770272;0,1739;0,3007;1,0593;1,115
3,775128;0,1752;0,2871;1,0837;1,135
3,780127;0,1744;0,2761;1,1060;1,153
3,786340;0,1757;0,2665;1,1165;1,161
3,790044;0,1727;0,2619;1,1192;1,162
3,795244;0,1661;0,2609;1,1121;1,154
3,800379;0,1600;0,2651;1,0930;1,136
3,805107;0,1505;0,2680;1,0666;1,110
3,809971;0,1451;0,2726;1,0337;1,079
3,815074;0,1405;0,2770;1,0019;1,049
3,823453;0,1317;0,2795;0,9577;1,006
3,825082;0,1256;0,2866;0,9115;0,964
3,830682;0,1217;0,2944;0,8529;0,910
3,837388;0,1097;0,3034;0,8067;0,869
3,840260;0,1043;0,3115;0,7608;0,829
3,845234;0,0985;0,3176;0,7168;0,790
3,850220;0,0980;0,3264;0,6767;0,758
3,855451;0,1011;0,3320;0,6496;0,737
3,860377;0,0989;0,3386;0,6301;0,722
3,865594;0,0906;0,3445;0,6179;0,713
3,870669;0,0833;0,3450;0,6122;0,708
3,875556;0,0782;0,3428;0,6120;0,706
3,880523;0,0726;0,3403;0,6127;0,705
3,885878;0,0650;0,3406;0,6191;0,710
3,890756;0,0579;0,3401;0,6301;0,718
3,895701;0,0493;0,3396;0,6467;0,732
3,900727;0,0442;0,3384;0,6701;0,752
3,905945;0,0403;0,3398;0,6877;0,768
3,911060;0,0391;0,3398;0,6951;0,775
3,916062;0,0384;0,3381;0,7024;0,780
3,926285;0,0391;0,3428;0,7053;0,785
3,927639;0,0359;0,3498;0,7043;0,787
3,931153;0,0315;0,3606;0,7104;0,797
3,944577;0,0352;0,3687;0,7173;0,807
3,945637;0,0511;0,3816;0,7283;0,824
3,946140;0,0625;0,3872;0,7446;0,842
3,951267;0,0743;0,3938;0,7664;0,865
3,956060;0,0906;0,3950;0,7879;0,886
3,960985;0,1026;0,3997;0,8113;0,910
3,966116;0,1121;0,4019;0,8240;0,924
3,970968;0,1212;0,4046;0,8316;0,933
3,976090;0,1307;0,4119;0,8353;0,940
3,981018;0,1410;0,4185;0,8367;0,946
3,987141;0,1466;0,4300;0,8424;0,957
3,991108;0,1532;0,4432;0,8590;0,979
3,996241;0,1568;0,4498;0,8883;1,008
4,003572;0,1671;0,4539;0,9198;1,039
4,006904;0,1769;0,4583;0,9601;1,079
4,011542;0,1832;0,4608;1,0034;1,119
4,016553;0,1898;0,4605;1,0495;1,162
4,021172;0,1984;0,4608;1,0884;1,198
4,026792;0,2030;0,4615;1,1140;1,223
4,031645;0,2016;0,4656;1,1311;1,240
4,043114;0,1928;0,4683;1,1380;1,246
4,044267;0,1779;0,4696;1,1507;1,255
4,046673;0,1630;0,4669;1,1636;1,264
4,061582;0,1539;0,4652;1,1761;1,274
4,062531;0,1480;0,4625;1,1907;1,286
4,063169;0,1444;0,4605;1,2142;1,307
4,068780;0,1466;0,4537;1,2384;1,327
4,072394;0,1517;0,4505;1,2533;1,340
4,076488;0,1615;0,4473;1,2665;1,353
4,081450;0,1683;0,4510;1,2816;1,369
4,086688;0,1737;0,4539;1,3053;1,393
4,091465;0,1732;0,4471;1,3344;1,418
4,096429;0,1708;0,4407;1,3515;1,432
4,102882;0,1603;0,4363;1,3569;1,434
4,106574;0,1446;0,4324;1,3473;1,422
4,111599;0,1263;0,4346;1,3173;1,393
4,116633;0,1021;0,4405;1,2741;1,352
4,121572;0,0804;0,4476;1,2252;1,307
4,126648;0,0623;0,4556;1,1734;1,260
4,131706;0,0508;0,4639;1,1214;1,215
4,140055;0,0511;0,4718;1,0767;1,177
4,142566;0,0601;0,4774;1,0334;1,140
4,146850;0,0811;0,4788;1,0202;1,130
4,152439;0,1033;0,4735;1,0212;1,130
4,156941;0,1241;0,4656;1,0322;1,139
4,162152;0,1432;0,4503;1,0556;1,157
4,167460;0,1539;0,4283;1,0867;1,178
4,172346;0,1527;0,4016;1,1197;1,199
4,177553;0,1419;0,3723;1,1487;1,216
4,182350;0,1268;0,3413;1,1695;1,225
4,187163;0,0999;0,3095;1,1915;1,235
4,192221;0,0682;0,2812;1,2115;1,246
4,197387;0,0344;0,2519;1,2159;1,242
4,203316;0,0139;0,2301;1,2137;1,235
4,208058;-0,0012;0,2167;1,2022;1,222
4,212744;-0,0127;0,2035;1,1868;1,204
4,218020;-0,0137;0,1979;1,1736;1,190
4,222986;-0,0068;0,1972;1,1563;1,173
4,228043;0,0049;0,1984;1,1348;1,152
4,233015;0,0178;0,1996;1,1089;1,127
4,244586;0,0423;0,2042;1,0784;1,098
4,245405;0,0733;0,2128;1,0395;1,064
4,247504;0,1180;0,2340;1,0073;1,041
4,264002;0,1459;0,2511;0,9692;1,012
4,265251;0,1715;0,2682;0,9325;0,985
4,265795;0,1923;0,2829;0,8939;0,957
4,267978;0,2057;0,2954;0,8663;0,938
4,273514;0,2111;0,3034;0,8509;0,928
4,277939;0,2064;0,3046;0,8482;0,925
4,282893;0,2025;0,3086;0,8563;0,932
4,287930;0,1986;0,3086;0,8592;0,934
4,293058;0,1950;0,3100;0,8582;0,933
4,298105;0,1898;0,3132;0,8580;0,933
4,303551;0,1847;0,3178;0,8602;0,935
4,308237;0,1708;0,3200;0,8602;0,934
4,313415;0,1527;0,3193;0,8573;0,927
4,318661;0,1290;0,3176;0,8431;0,910
4,323673;0,1038;0,3178;0,8314;0,896
4,328640;0,0811;0,3164;0,8111;0,874
4,333203;0,0601;0,3139;0,7916;0,854
4,345938;0,0374;0,3115;0,7737;0,835
4,346733;0,0156;0,3064;0,7605;0,820
4,348234;-0,0071;0,3027;0,7446;0,804
4,366958;-0,0200;0,3017;0,7346;0,794
4,368546;-0,0335;0,3027;0,7288;0,790
4,369224;-0,0472;0,3007;0,7373;0,798
4,369746;-0,0621;0,2941;0,7534;0,811
4,373555;-0,0699;0,2863;0,7676;0,822
4,378472;-0,0726;0,2810;0,7808;0,833
4,383769;-0,0748;0,2814;0,7857;0,838
4,389217;-0,0765;0,2844;0,7862;0,840
4,394067;-0,0760;0,2927;0,7837;0,840
4,398527;-0,0689;0,3010;0,7691;0,829
4,403774;-0,0650;0,3068;0,7534;0,816
4,408545;-0,0603;0,3108;0,7515;0,815
4,413535;-0,0564;0,3210;0,7573;0,825
4,428253;-0,0479;0,3286;0,7664;0,835
4,429479;-0,0374;0,3374;0,7715;0,843
4,429948;-0,0249;0,3454;0,7732;0,847
4,433661;-0,0169;0,3479;0,7737;0,849
4,449292;-0,0073;0,3525;0,7718;0,849
4,451862;-0,0005;0,3484;0,7661;0,842
4,452664;0,0090;0,3498;0,7598;0,837
4,454515;0,0181;0,3545;0,7547;0,834
4,458528;0,0325;0,3591;0,7537;0,836
4,464129;0,0432;0,3647;0,7583;0,843
4,471693;0,0472;0,3696;0,7696;0,855
4,474154;0,0506;0,3731;0,7862;0,872
4,478469;0,0555;0,3731;0,8101;0,894
4,483770;0,0589;0,3674;0,8407;0,919
4,489188;0,0601;0,3628;0,8783;0,952
4,494108;0,0608;0,3582;0,9137;0,983
4,498862;0,0618;0,3513;0,9557;1,020
4,504729;0,0735;0,3476;0,9870;1,049
4,509309;0,0855;0,3457;1,0092;1,070
4,514183;0,0963;0,3459;1,0300;1,091
4,527963;0,1036;0,3437;1,0454;1,105
4,528978;0,1160;0,3481;1,0549;1,117
4,529400;0,1251;0,3498;1,0615;1,125
4,547274;0,1351;0,3513;1,0618;1,126
4,548627;0,1395;0,3540;1,0620;1,128
4,549230;0,1390;0,3591;1,0674;1,135
4,549624;0,1307;0,3633;1,0759;1,143
4,554136;0,1253;0,3679;1,0828;1,150
4,559336;0,1156;0,3721;1,0874;1,155
4,564195;0,1021;0,3733;1,0960;1,162
4,570159;0,0899;0,3753;1,0986;1,164
4,574184;0,0801;0,3806;1,0925;1,160
4,579230;0,0755;0,3865;1,0759;1,146
4,586761;0,0733;0,3963;1,0598;1,134
4,589299;0,0760;0,4068;1,0422;1,121
4,594531;0,0794;0,4146;1,0280;1,111
4,599160;0,0831;0,4212;1,0148;1,102
4,604546;0,0858;0,4285;1,0034;1,094
4,609498;0,0899;0,4351;0,9985;1,093
4,614515;0,0970;0,4385;0,9907;1,088
4,629741;0,1031;0,4420;0,9855;1,085
4,630805;0,1029;0,4415;0,9865;1,086
4,631238;0,0989;0,4432;0,9904;1,090
4,643880;0,0945;0,4402;0,9960;1,093
4,644643;0,0823;0,4366;1,0065;1,100
4,644910;0,0657;0,4305;1,0131;1,103
4,649508;0,0415;0,4239;1,0271;1,112
4,654737;0,0183;0,4205;1,0407;1,123
4,659716;-0,0100;0,4231;1,0398;1,123
4,665081;-0,0254;0,4273;1,0212;1,107
4,669879;-0,0408;0,4393;0,9977;1,091
4,675018;-0,0581;0,4542;0,9672;1,070
4,680121;-0,0706;0,4674;0,9286;1,042
4,686476;-0,0770;0,4842;0,8832;1,010
4,690039;-0,0787;0,5028;0,8492;0,990
4,695131;-0,0814;0,5160;0,8272;0,978
4,700552;-0,0804;0,5218;0,8140;0,970
4,705546;-0,0718;0,5233;0,8079;0,965
4,710023;-0,0562;0,5250;0,8123;0,969
4,715333;-0,0442;0,5248;0,8319;0,985
4,728309;-0,0371;0,5201;0,8644;1,009
4,729375;-0,0281;0,5113;0,9039;1,039
4,730005;-0,0171;0,4952;0,9479;1,070
4,750228;-0,0027;0,4749;0,9943;1,102
4,751827;0,0107;0,4505;1,0442;1,137
4,752204;0,0254;0,4248;1,0901;1,170
4,752493;0,0327;0,4024;1,1451;1,214
4,755309;0,0452;0,3811;1,1951;1,255
4,760196;0,0564;0,3579;1,2494;1,301
4,765353;0,0569;0,3315;1,2860;1,329
4,770806;0,0535;0,3122;1,3083;1,346
4,775685;0,0520;0,2951;1,3058;1,340
4,780662;0,0491;0,2861;1,2824;1,315
4,786400;0,0445;0,2797;1,2337;1,266
4,790573;0,0396;0,2797;1,1680;1,202
4,795313;0,0296;0,2829;1,0933;1,130
4,801329;0,0215;0,2853;1,0192;1,059
4,805414;0,0154;0,2890;0,9433;0,987
4,810610;0,0095;0,2883;0,8524;0,900
4,815783;0,0005;0,2875;0,7828;0,834
4,827002;-0,0056;0,2907;0,7341;0,790
4,827959;-0,0056;0,2917;0,7007;0,759
4,830687;-0,0042;0,2919;0,6831;0,743
4,842994;-0,0010;0,2871;0,6799;0,738
4,844220;-0,0024;0,2778;0,6960;0,749
4,845834;-0,0044;0,2685;0,7261;0,774
4,850758;-0,0012;0,2538;0,7622;0,803
4,855843;0,0125;0,2426;0,8035;0,839
4,860887;0,0254;0,2321;0,8536;0,885
4,865748;0,0369;0,2213;0,9220;0,949
4,871325;0,0393;0,2130;0,9689;0,993
4,875966;0,0371;0,2003;1,0068;1,027
4,880897;0,0386;0,1871;1,0334;1,051
4,886707;0,0437;0,1788;1,0522;1,068
4,891049;0,0496;0,1735;1,0583;1,074
4,896273;0,0579;0,1737;1,0547;1,070
4,902873;0,0660;0,1771;1,0471;1,064
4,906473;0,0787;0,1842;1,0366;1,056
4,911285;0,0992;0,1937;1,0222;1,045
4,916295;0,1212;0,2035;1,0004;1,028
4,921784;0,1336;0,2096;0,9780;1,009
4,926491;0,1422;0,2150;0,9550;0,989
4,931552;0,1441;0,2206;0,9330;0,970
4,943824;0,1419;0,2233;0,9100;0,948
4,944978;0,1371;0,2250;0,8905;0,929
4,946465;0,1253;0,2267;0,8763;0,914
4,951838;0,1153;0,2292;0,8636;0,901
4,964313;0,1051;0,2289;0,8570;0,893
4,965227;0,0955;0,2328;0,8563;0,893
4,966288;0,0811;0,2321;0,8646;0,899
4,971444;0,0735;0,2253;0,8714;0,903
4,976454;0,0733;0,2248;0,8702;0,902
4,981474;0,0738;0,2257;0,8641;0,896
4,987182;0,0752;0,2292;0,8565;0,890
4,991757;0,0752;0,2365;0,8458;0,881
4,996713;0,0801;0,2421;0,8375;0,875
5,003209;0,0831;0,2472;0,8233;0,864
5,007228;0,0870;0,2526;0,7989;0,842
5,012093;0,0909;0,2587;0,7740;0,821
5,017903;0,0916;0,2673;0,7539;0,805
5,022564;0,0933;0,2766;0,7268;0,783
5,027015;0,0926;0,2856;0,7161;0,776
5,032036;0,0963;0,2959;0,7087;0,774
5,044362;0,0994;0,3022;0,7104;0,778
5,045333;0,1051;0,3127;0,7212;0,793
5,046666;0,1109;0,3198;0,7315;0,806
5,067657;0,1146;0,3261;0,7449;0,821
5,069471;0,1156;0,3345;0,7576;0,836
5,070417;0,1163;0,3420;0,7749;0,855
5,072282;0,1099;0,3479;0,7933;0,873
5,073043;0,1016;0,3513;0,8204;0,898
5,077345;0,0887;0,3538;0,8399;0,916
5,081921;0,0816;0,3538;0,8551;0,929
5,087183;0,0750;0,3582;0,8746;0,948
5,092005;0,0730;0,3657;0,8946;0,969
5,097275;0,0687;0,3655;0,9044;0,978
5,102833;0,0687;0,3687;0,9220;0,995
5,107512;0,0740;0,3738;0,9408;1,015
5,112273;0,0789;0,3797;0,9648;1,040
5,117512;0,0853;0,3862;0,9929;1,069
5,122305;0,0884;0,3950;1,0276;1,104
5,127526;0,0963;0,3987;1,0537;1,131
5,132499;0,0999;0,3997;1,0727;1,149
5,145146;0,1048;0,4031;1,0808;1,158
5,146534;0,1112;0,4087;1,0869;1,167
5,147880;0,1148;0,4209;1,0901;1,174
5,163620;0,1151;0,4307;1,1013;1,188
5,164611;0,1136;0,4344;1,1113;1,199
5,165001;0,1148;0,4405;1,1175;1,207
5,167920;0,1219;0,4444;1,1238;1,215
5,172388;0,1275;0,4529;1,1302;1,224
5,177427;0,1314;0,4652;1,1299;1,229
5,182477;0,1319;0,4710;1,1289;1,230
5,187917;0,1441;0,4742;1,1272;1,231
5,192627;0,1554;0,4742;1,1267;1,232
5,197435;0,1664;0,4771;1,1350;1,242
5,203608;0,1786;0,4796;1,1460;1,255
5,208065;0,1896;0,4854;1,1653;1,277
5,213146;0,2016;0,4835;1,1932;1,303
5,220526;0,2084;0,4774;1,2262;1,332
5,223041;0,2135;0,4676;1,2623;1,363
5,228055;0,2211;0,4510;1,3087;1,402
5,233116;0,2209;0,4449;1,3420;1,431
5,245778;0,2160;0,4371;1,3696;1,454
5,246714;0,2111;0,4354;1,3847;1,467
5,247913;0,2038;0,4390;1,3842;1,466
5,267523;0,1871;0,4434;1,3613;1,444
5,268990;0,1681;0,4488;1,3315;1,415
5,269714;0,1478;0,4559;1,2934;1,379
5,271318;0,1341;0,4642;1,2513;1,341
5,272920;0,1273;0,4652;1,2081;1,301
5,277845;0,1256;0,4617;1,1531;1,248
5,282886;0,1334;0,4581;1,1072;1,206
5,288219;0,1507;0,4613;1,0620;1,168
5,293339;0,1669;0,4666;1,0212;1,135
5,298412;0,1808;0,4725;0,9838;1,106
5,303757;0,1886;0,4744;0,9511;1,079
5,308659;0,1849;0,4691;0,9276;1,056
5,313455;0,1727;0,4566;0,9152;1,037
5,329349;0,1522;0,4378;0,9201;1,030
5,330238;0,1278;0,4151;0,9315;1,028
5,330625;0,0980;0,3919;0,9479;1,030
5,333563;0,0616;0,3665;0,9555;1,025
5,344942;0,0344;0,3508;0,9552;1,018
5,345944;0,0071;0,3376;0,9645;1,022
5,348930;-0,0171;0,3257;0,9748;1,028
5,353806;-0,0384;0,3144;0,9902;1,040
5,359154;-0,0533;0,2995;0,9970;1,042
5,363849;-0,0643;0,2841;1,0043;1,046
5,369774;-0,0713;0,2729;1,0029;1,042
5,374310;-0,0809;0,2602;0,9926;1,029
5,378980;-0,0872;0,2455;0,9767;1,011
5,383770;-0,0884;0,2282;0,9533;0,984
5,389365;-0,0762;0,2194;0,9457;0,974
5,394313;-0,0498;0,2182;0,9486;0,975
5,399019;-0,0071;0,2240;0,9631;0,989
5,404146;0,0462;0,2384;0,9806;1,010
5,409495;0,1021;0,2526;0,9965;1,033
5,414257;0,1542;0,2626;1,0085;1,053
5,428318;0,1950;0,2719;1,0158;1,070
5,429587;0,2204;0,2805;1,0244;1,085
5,430123;0,2301;0,2836;1,0285;1,091
5,434396;0,2245;0,2861;1,0244;1,087
5,446927;0,2020;0,2829;1,0151;1,073
5,448157;0,1720;0,2824;1,0017;1,055
5,449058;0,1349;0,2783;0,9828;1,030
5,454165;0,0992;0,2761;0,9640;1,008
5,459325;0,0652;0,2719;0,9430;0,984
5,464245;0,0408;0,2707;0,9220;0,962
5,470325;0,0227;0,2726;0,9042;0,945
5,474040;0,0127;0,2775;0,8866;0,929
5,478965;0,0059;0,2810;0,8678;0,912
5,486514;0,0076;0,2853;0,8475;0,894
5,489456;0,0093;0,2927;0,8314;0,881
5,494433;-0,0002;0,2897;0,8055;0,856
5,499285;-0,0090;0,2897;0,7869;0,839
5,504566;-0,0200;0,2885;0,7683;0,821
5,509426;-0,0269;0,2890;0,7586;0,812
5,514392;-0,0318;0,2878;0,7561;0,810
5,527084;-0,0332;0,2871;0,7642;0,817
5,528402;-0,0327;0,2863;0,7779;0,830
5,529614;-0,0364;0,2836;0,8050;0,854
5,545691;-0,0349;0,2814;0,8436;0,890
5,546614;-0,0364;0,2758;0,8920;0,934
5,547030;-0,0381;0,2678;0,9249;0,964
5,549669;-0,0364;0,2617;0,9450;0,981
5,555133;-0,0362;0,2590;0,9501;0,985
5,559758;-0,0376;0,2612;0,9523;0,988
5,564997;-0,0332;0,2697;0,9408;0,979
5,570343;-0,0261;0,2778;0,9198;0,961
5,575078;-0,0166;0,2885;0,8978;0,943
5,580521;-0,0046;0,2937;0,8719;0,920
5,586755;0,0088;0,2983;0,8421;0,893
5,590470;0,0249;0,3068;0,8094;0,866
5,595258;0,0344;0,3152;0,7835;0,845
5,600164;0,0437;0,3213;0,7647;0,831
5,604886;0,0508;0,3274;0,7456;0,816
5,610233;0,0564;0,3354;0,7324;0,808
5,615110;0,0625;0,3415;0,7175;0,797
5,628476;0,0691;0,3445;0,6990;0,782
5,629326;0,0779;0,3518;0,6907;0,779
5,629648;0,0867;0,3611;0,6882;0,782
5,652144;0,0877;0,3669;0,6946;0,790
5,653084;0,0933;0,3687;0,7112;0,806
5,653543;0,0975;0,3694;0,7302;0,824
5,653897;0,0992;0,3674;0,7508;0,842
5,655256;0,0977;0,3640;0,7723;0,859
5,660346;0,0958;0,3611;0,8043;0,887
5,665532;0,0921;0,3538;0,8353;0,912
5,670807;0,0901;0,3459;0,8680;0,939
5,675638;0,0955;0,3418;0,8964;0,964
5,680271;0,0989;0,3379;0,9208;0,986
5,687325;0,1065;0,3384;0,9379;1,003
5,690528;0,1138;0,3433;0,9518;1,018
5,695232;0,1214;0,3513;0,9594;1,029
5,700408;0,1312;0,3577;0,9604;1,033
5,705603;0,1434;0,3630;0,9582;1,035
5,710716;0,1539;0,3721;0,9557;1,037
5,715711;0,1556;0,3801;0,9557;1,040
5,727103;0,1546;0,3948;0,9569;1,047
5,728380;0,1539;0,4080;0,9567;1,051
5,730551;0,1507;0,4231;0,9494;1,050
5,744537;0,1439;0,4373;0,9416;1,048
5,745497;0,1341;0,4529;0,9408;1,053
5,746427;0,1256;0,4737;0,9411;1,061
5,751115;0,1178;0,4830;0,9423;1,065
5,755886;0,1112;0,4920;0,9479;1,074
5,760962;0,1090;0,4972;0,9599;1,086
5,765795;0,1094;0,5006;0,9699;1,097
5,771310;0,1099;0,5011;0,9775;1,104
5,775745;0,1136;0,4996;0,9921;1,117
5,780757;0,1214;0,4986;1,0144;1,137
5,785992;0,1285;0,4896;1,0405;1,157
5,791776;0,1412;0,4835;1,0720;1,184
5,796010;0,1671;0,4771;1,1182;1,227
5,803617;0,1879;0,4737;1,1529;1,260
5,805846;0,2094;0,4754;1,1854;1,294
